composition,Ms
Ce2WC2,115453.20342535735
Ce2Zn(SeO)2,130517.8864271634
Ce2Zn2Cu5,104047.79500911322
Ce2Zn4Ru,109395.90074267534
Ce2ZnNi2,178699.3889187456
Ce2Zr0.2Co16,886000.0
Ce2Zr0.4Co16,737000.0
Ce2Zr0.6Co16,513000.0
Ce2Zr2O7,119661.52488125308
Ce2ZrCo16,993000.0
Ce2ZrS5,106758.69002568726
Ce3(AgGe)4,116491.48449784942
Ce3(Al3Pt2)2,67593.86085391705
Ce3(AlI)2,146769.20685781565
Ce3(BN2)2,152855.3093411314
Ce3(CuGe)4,81186.74672850076
Ce3(CuSn)4,79979.49410463631
Ce3(GaNi)2,126842.9935288997
Ce3(Ge3Pd10)2,50906.336464214895
Ce3(GeRh)2,121835.25150073513
Ce3(InRu)2,58431.35019692199
Ce3(SiNi3)2,165822.3867326094
Ce3(SiRh)4,109407.49652857496
Ce3AgGeS7,101398.30665536283
Ce3Al,277727.85759242234
Ce3AlC,190413.0420687503
Ce3AlCdS7,101156.68677505985
Ce3AlN,199426.8069639378
Ce3AlZnS7,101262.65735701055
Ce3As2ClO7,118661.75972807436
Ce3B2(ClO2)3,108656.37261510048
Ce3Bi4Au3,99407.8475028898
Ce3CI5,107545.34302461805
Ce3Cu3Sb4,119328.93219362828
Ce3CuGeS7,105365.50906449315
Ce3CuGeSe7,92147.65041774303
Ce3CuSiS7,106128.3651418485
Ce3CuSiSe7,92146.12721281937
Ce3CuSnS7,101992.61500277116
Ce3CuSnSe7,89429.71308769842
Ce3Ga,340571.46080336324
Ce3Ga2,182031.94763313676
Ce3Ga4Cl,151615.88537202135
Ce3GaBr3,149178.72043927448
Ce3In,378384.8052218469
Ce3In3Ru2,55956.933060748706
Ce3InC,186845.3905358526
Ce3Ir,173489.98336617317
Ce3IrI3,115798.9443209064
Ce3LuSe6,102418.56272879228
Ce3MgAlS7,102942.23803240118
Ce3MnAlS7,264990.9780294495
Ce3MnBi5,230299.82205532378
Ce3MoO7,236767.30129412355
Ce3NbS3O4,143634.26702077262
Ce3Nd3Fe41B3,1208000.0
Ce3Os,119102.45757828616
Ce3Pb,417498.5658402175
Ce3Pd4,192451.51525614678
Ce3Pt2,195953.94600718006
Ce3Pt4,169613.9031112051
Ce3Rh2,156024.93561113413
Ce3Ru,68295.39899965451
Ce3S2O3,127028.55349423077
Ce3S3N,171972.6852103476
Ce3S4,236571.02034620295
Ce3Sb3Au2,124579.77333177823
Ce3Se3N,154202.1065511588
Ce3Se4,200046.6689659415
Ce3Si2,305820.1318685623
Ce3Si2BO10,132354.46661862836
Ce3Si2Rh3,75144.87103156596
Ce3Si2S8Br,82900.96303329535
Ce3Si2S8Cl,83627.42094625771
Ce3Si2S8I,81110.13838415862
Ce3Si6N11,111716.95525888623
Ce3SiAgS7,104286.46386570224
Ce3SiAgSe7,54263.803265280214
Ce3SiPt5,127366.83156970261
Ce3Sn,401658.8510427711
Ce3Sn5,140693.35723118618
Ce3Sn5Au6,74723.71719241212
Ce3Sn7,90780.94768999543
Ce3Ta(ClO2)3,91131.98663011624
Ce3Te4,163518.6442699556
Ce3TiAlS7,155132.3948682238
Ce3Tl,383198.53589485073
Ce3Zn11,125392.5581963873
Ce4(GeS4)3,84279.90778364979
Ce4(SiS4)3,86004.74334166311
Ce4As3,335450.6794405577
Ce4B14O27,77849.77140832791
Ce4B2N5,203711.15732946133
Ce4Bi3,275825.45190800854
Ce4CI6N,77738.59988367706
Ce4FeSe6O,201579.38430978233
Ce4Ga5Br2,138256.74781993323
Ce4GaSbS9,104501.79511673615
Ce4Mg7Ge6,95429.80479682932
Ce4MnSe6O,291981.0106567124
Ce4Nd2Fe41B3,1111000.0
Ce4S3NCl3,142742.0998649799
Ce4Sb3,199058.0318285844
Ce4Se3N2,169712.0154057612
Ce4Se3O4,134703.21063877404
Ce4Si2S3O7,142628.44451833543
Ce4Si3Rh4,82279.03785599787
Ce4Te3N2,148001.56447688106
Ce5(C2Br)3,83963.97359190643
Ce5(In2Pt)2,188499.29188646644
Ce5(MgGe)8,101158.21557050517
Ce5(SiN3)3,198023.02175740508
Ce5AgPb3,235824.44900804546
Ce5AgSn3,242390.846830727
Ce5Bi3,249835.33099705007
Ce5CuBi3,261737.7114003388
Ce5CuPb3,242127.60812614489
Ce5CuSn3,245297.1824498762
Ce5Ga2Ge,175307.95097888765
Ce5Ga3,197054.65075433877
Ce5Ge2Rh,198629.9595990849
Ce5Ge3,265252.6853621458
Ce5Ge3C,170012.13528769783
Ce5Ge4,170559.07744435407
Ce5GeBi2,236165.71046062623
Ce5Ir4,110528.54452642293
Ce5NdFe41B3,1049000.0
Ce5Pb3,263324.21595956635
Ce5Pb3O,207174.12506401353
Ce5Rh4,137145.83918147028
Ce5Sb3,212998.40817790484
Ce5Si3,282280.5224489892
Ce5Si4,207445.444460032
Ce5Sn3,277051.0658026548
Ce5Sn4,179915.31916208475
Ce6B2(CBr)3,136084.42788959655
Ce6Cd4Pd13,105970.78215178326
Ce6Fe41B3,751000.0
Ce6Ge9(BO15)2,105576.46811229589
Ce6In5Pd12,70200.98852369946
Ce6Mg23As,99127.11896171793
Ce6Mg23C,93851.28869306338
Ce6Mg23Ge,85453.6982546705
Ce6Mg23P,82584.14607119952
Ce6Mg23Sb,77667.70187596619
Ce6Mg23Si,83962.02796747243
Ce6Ni6P17,87146.2384329511
Ce6P17Pd6,104542.15688279105
Ce6S4BrN3,173272.62328118022
Ce6Si4S17,86491.87600392332
Ce7C3I10,108821.80288743567
Ce7Ir3,153156.17182201674
Ce7O12,125490.65941151544
Ce7Pd3,111866.27857518606
Ce7Pt3,142173.88996450297
Ce7Rh3,170869.27145946698
Ce7Ru3,106442.28322314796
Ce8GaPd24,96874.58197520948
Ce8SbPd24,52862.97841351592
Ce9(SbO)5,98778.50384334232
CeAg,175918.29696800918
CeAg2,196961.49882748825
CeAgAs2,65041.32465612731
CeAgGe,135365.81405495628
CeAgPb,118972.88315697866
CeAgSb2,71374.40758521433
CeAgSn,123983.51671777971
CeAl,180023.28344890228
CeAl2,190321.00886654548
CeAl2Pt3,74382.71890364816
CeAl3,100695.15387448079
CeAl3Au,87676.61291205691
CeAl3Cu,91155.49738879365
CeAl3Pd2,78125.86953444865
CeAl4,87301.66022739932
CeAl4Co,96307.6248719658
CeAl4Ni,63179.53136183451
CeAl5Ni2,55260.37686886098
CeAlAu,132229.8788729818
CeAlCu,153178.47227936768
CeAlO3,173740.27423282558
CeAlPd,53980.78192349996
CeAlPd2,117674.54248430021
CeAlPt,107281.85609213289
CeAlRh,122795.7539743849
CeAs,159307.57771424926
CeAs2Pd3,81880.77334847905
CeAsO3,132296.9032934859
CeAsO4,110316.93975012873
CeAsPd,144847.06750296758
CeAsRuO,97952.95589577813
CeAsS,115281.041431063
CeAsSe,75392.19518548629
CeAu,194261.1788703589
CeAu2,145925.55677178153
CeAu6,69215.02560222315
CeB2ClO4,84647.27385183466
CeB2Ir3,93131.84308023192
CeB2O4F,95823.42243381814
CeB2Rh3,114332.63219519485
CeB4ClO8,55502.45288574753
CeB4H2ClO8,51953.82358058552
CeB6,132652.62854321854
CeBMoO6,79472.710718929
CeBN2,129174.49212556884
CeBO3,151264.2469022844
CeBPd3,90254.60209164067
CeBPt2,110826.3554866931
CeBPt3,102175.75636531544
CeBS3,89362.71102288648
CeBe13,55330.12621676173
CeBi,155661.60167413234
CeBi2Au,71540.44319490781
CeBiPd,115189.45634718925
CeBiPt,114108.3385412323
CeBiS2O,72952.91788395077
CeBiW2O9,52469.92623963922
CeBr3,74440.88462803126
CeCO3F,127036.21435397654
CeCd,209091.78938313006
CeCd2,209744.3603498946
CeCd2Ag,95286.0542943401
CeCd3,99211.183083352
CeCdAsO,115414.08340083063
CeCdAu,161412.24356901244
CeCdCu,65018.0692584114
CeCdPd,161682.5344958348
CeCdPt,156830.31500119192
CeCl3,88481.3898962246
CeClO,163314.99935822174
CeCo5,598500.0
CeCoC2,152542.20126506797
CeCoGe,351125.9125084139
CeCoSi,216964.30872030059
CeCrB4,50149.08064535014
CeCrCo8,1138000.0
CeCrO3,622349.7891435277
CeCrS2O,432865.1552708359
CeCrS3,381041.76082738076
CeCrSe3,332687.1856705994
CeCu,196034.49500353332
CeCu5,108053.72650889505
CeCu5Au,87562.33924072112
CeCu5Sn,83444.3905176134
CeCu6,68252.10424700058
CeCuGe,149520.59587337924
CeCuGe2,115792.36738420716
CeCuS2,115043.17343738252
CeCuSO,142666.01809555353
CeCuSb2,85494.22425249105
CeCuSe2,101568.16478375347
CeCuSi,155067.6380780759
CeCuSn,134946.00917380862
CeCuTeO,117353.19233418691
CeDyS3,81060.37076309088
CeF3,152590.98528177175
CeFeAsO,177432.83923069932
CeFeGe3,193558.44887103993
CeGa,224588.9799380214
CeGa2,146902.98250407088
CeGa2Ni,101583.50184391369
CeGa3Pd,100055.2435693899
CeGa3Pd2,77179.43258610783
CeGa6,65282.20648206185
CeGaAg,170190.77078479374
CeGaNi,61761.328747814725
CeGaO3,132087.0105903676
CeGaPd,163571.47970830923
CeGaPd2,119204.4089830402
CeGaPt,163135.622441553
CeGe,251828.34100336596
CeGe2,118167.91426087965
CeGe3Ir,92623.7896484395
CeGe3Pd5,61825.452233741955
CeGe3Rh,91814.21315681649
CeGeAu,141101.43321597888
CeGeIr,131590.47562606516
CeGePd,133276.41516677313
CeGePd2,76123.51994159754
CeGePt,116931.55751256044
CeH(SeO3)2,62376.12186087904
CeH12N5F4,73351.33754043671
CeH2,240891.2804726767
CeH2C2SNO9,138827.2320159278
CeH3,230992.18140196142
CeH3(CO2)3,67053.96280403747
CeH3CSO7,61882.6032328032
CeHSO5,96056.62916914975
CeHSe,163214.35865853794
CeHg,224732.47419984435
CeHg2,172306.7889578751
CeHg3,110927.5759116738
CeHgPd,162630.10768307222
CeI4O13,62619.240017761374
CeIn2Pd,88291.3531601663
CeIn3,91719.23975229495
CeIn4Ni,53702.85664480696
CeIn4Pd,62015.50583901123
CeIn5Ir,53840.331948684856
CeIn5Rh,57383.96146295975
CeInAg2,111800.08419219243
CeInAu,141604.99217038535
CeInAu2,106229.84643987277
CeInCu,155317.49369031814
CeInPd,157904.3170941269
CeInPd2,97783.49726550494
CeInPt,134692.50491507497
CeInRh,120999.8571352898
CeIr2,91656.35234944215
CeLuS3,79984.0589299468
CeMg(NO4)6,227565.65775670006
CeMg2,134851.19695065924
CeMg2Ag,100009.36025973909
CeMg2Cu,102784.30383733682
CeMg2Cu9,107131.65940580271
CeMg2H7,99663.88366636375
CeMg3,108386.62303858383
CeMgAg,121758.94119538432
CeMgCu2,139062.9148273123
CeMgGa,129202.51320121015
CeMgPd,167712.83821061073
CeMgPt,163968.1595985674
CeMgSi2,110402.65271322177
CeMgSn,217241.95489025995
CeMgTl,116740.74142979864
CeMgZn2,98061.55907059117
CeMn2(GeO3)4,374147.13439723715
CeMnSbO,586617.4610141277
CeMnSi2,396132.63557448634
CeMo5O8,738561.7178055944
CeMoClO4,84201.12652772247
