composition,Ms
AlCr2O4,881642.2639268083
AlCr2Pt,626651.4363330427
AlCr2Re,342131.2636972845
AlCr2Si,803697.5007657383
AlCr2Tc,366094.5929781875
AlCr2W,339523.6803753843
AlCr3,530275.0286509299
AlCr3O6,762523.7645027031
AlCr3O8,326820.8448195004
AlCr4(CuO4)3,565481.2609911447
AlCr4AgS8,428556.42539969867
AlCr4CuS8,447764.491800308
AlCrAgPd,521835.371275688
AlCrAgPt,505191.78750643134
AlCrAgRh,590946.9172799631
AlCrAu2,513768.25206820644
AlCrCdIr,486413.9334648002
AlCrCdPd,500702.6094909486
AlCrCdPt,490241.40819346404
AlCrCdRh,495423.792521448
AlCrCo2,605515.8910959584
AlCrCoAu,717610.5175250247
AlCrCoCu,210895.62979250215
AlCrCoIr,356061.9307982838
AlCrCoNi,62535.79752128094
AlCrCoOs,338526.9146897075
AlCrCoPd,697393.4615029634
AlCrCoPt,693128.0629225521
AlCrCoRe,179713.34791660204
AlCrCoRh,551320.0426073588
AlCrCoRu,373650.35357838403
AlCrCoTc,180824.8627632424
AlCrCu2,527221.3555562126
AlCrCuAu,532657.4618694042
AlCrCuIr,365526.70781281544
AlCrCuNi,554886.0193291373
AlCrCuPd,546889.4889954266
AlCrCuPt,535420.605108724
AlCrCuRh,346539.6449008032
AlCrCuRu,145933.2621943246
AlCrCuTc,178338.66554954348
AlCrF5,445988.44696045737
AlCrFe2,211592.09838702527
AlCrFeCo,392918.2413956907
AlCrFeIr,354143.3589603384
AlCrFeMo,190016.5944487413
AlCrFeNi,406461.32975256327
AlCrFeOs,466546.92130903015
AlCrFePd,320240.462804924
AlCrFePt,527760.9794749086
AlCrFeRh,350578.8867890297
AlCrFeRu,319812.93933569524
AlCrFeW,178603.64221743422
AlCrHgPd,491877.77122679434
AlCrHgPt,497891.2123337424
AlCrHgRh,487990.8916387822
AlCrIr2,334372.16525025223
AlCrIrAu,541443.0533714669
AlCrIrPt,378301.0661402858
AlCrIrRh,245769.78128985828
AlCrIrRu,347398.4819031742
AlCrMoOs,182037.15624716162
AlCrMoPt,219600.66788842995
AlCrMoRu,177288.7541533823
AlCrN2,615388.1373099231
AlCrNi,218172.07703896984
AlCrNi2,420637.19504325016
AlCrNiAu,521653.8259514355
AlCrNiIr,230243.04804193586
AlCrNiMo,98711.20208339907
AlCrNiPd,596513.91409548
AlCrNiPt,586798.9599387138
AlCrNiRh,531095.2409505752
AlCrNiRu,436067.9654023683
AlCrO3,542903.5550009187
AlCrOs2,198069.6592764617
AlCrOsW,151200.32067931147
AlCrPd2,582451.6614530319
AlCrPdAu,516830.3106018272
AlCrPdPt,543658.6313171491
AlCrPdRh,51096.1006490198
AlCrPdRu,303720.68841527356
AlCrPt,459673.64016791864
AlCrPt2,533235.8299395625
AlCrPtAu,501144.3518462728
AlCrPtRh,500641.92890229216
AlCrReMo,302731.7007197549
AlCrReTc,155153.61365859004
AlCrReW,308576.48888801184
AlCrRh2,356810.570462049
AlCrRhAu,527667.3335822602
AlCrRu2,219007.43242797404
AlCrRuAu,468190.598197447
AlCrRuPt,235641.23472169717
AlCrRuRh,321400.8816284292
AlCrRuW,161351.75039042992
AlCrTc2,131713.30250040867
AlCrTcIr,250009.15029747234
AlCrTcMo,333876.9815384587
AlCrTcNi,189323.65974457882
AlCrTcOs,136851.07940004687
AlCrTcPt,298737.09096649603
AlCrTcRu,83359.59258517581
AlCrTcW,318209.1261279521
AlCu2Sb(HO)12,102265.34351531442
AlCu3(NiO3)4,200547.98175684895
AlCu3(SnO3)4,91424.46562870101
AlCu6SClO19,145297.8042535475
AlCuF5,111792.59472898788
AlCuIr2,94041.2470404939
AlCuIrRh,163143.89207047806
AlCuIrRu,143053.30546211774
AlCuMoPd,243404.39296586812
AlCuMoPt,192029.16410382342
AlCuNi6,218212.2481750213
AlCuNiMo,237426.20952480566
AlCuNiOs,187800.1569325378
AlCuNiRu,79100.00431472018
AlCuO4F,260288.11020615112
AlCuOsRh,51661.66520706179
AlCuPdRu,51112.0962279398
AlCuRuPt,153458.2474067058
AlCuRuRh,242063.56729411165
AlCuTcNi,341140.97017054807
AlCuTcPd,314239.2517476473
AlCuTcPt,316533.06130046287
AlCuTcRh,83250.78173735607
AlFe,701850.621036038
AlFe(WO4)2,497371.8007878444
AlFe2,856937.7707925162
AlFe2Au,845919.8652828097
AlFe2B,308777.1181571914
AlFe2BO5,843237.0270048311
AlFe2Co,1046604.1049688299
AlFe2Cu,805112.678762607
AlFe2Ge,73459.26161910605
