#mammos csv v2
#----------------------------------------
# Micromagnetic hysteresis simulations of a 50 nm single-grain cube with randomly sampled Ms, A, and K1. Applied field and anisotropy axis aligned with the cube edge. Source: https://github.com/MaMMoS-project/BSW_data_generation
#----------------------------------------
#SpontaneousMagnetization,ExchangeStiffnessConstant,UniaxialAnisotropyConstant,DemagnetizingFactor,CoercivityHcExternal,Remanence,MaximumEnergyProduct,
#https://w3id.org/emmo/domain/magnetic_material#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic_material#EMMO_526ed2a5-a017-590e-8eb8-8a900f2b3b78,https://w3id.org/emmo/domain/magnetic_material#EMMO_49a882d1-9ce7-522b-91e7-3a460f25f5ac,https://w3id.org/emmo/domain/magnetic_material#EMMO_0f2b5cc9-d00a-5030-8448-99ba6b7dfd1e,https://w3id.org/emmo/domain/magnetic_material#EMMO_fe101d1d-f1f7-54f8-886b-fa6d6052ce98,https://w3id.org/emmo/domain/magnetic_material#EMMO_8fc78216-4859-53c2-b41e-e38062b04054,https://w3id.org/emmo/domain/magnetic_material#EMMO_e1028129-c23e-57ac-9174-2f34ddbf3926,
#A / m,J / m,J / m3,,A / m,A / m,N / m2,
Ms,A,K1,D,Hc,Mr,BHmax,filepath
2742680.8247742057,4.814641037966181e-12,3960507.3425458795,0.3333333333333333,777840.6622970649,2712555.987516644,2279836.94336803,data/346982_727_3/parameters.yaml
1115471.2974993587,6.445282445247049e-12,416463.13370117405,0.3333333333333333,264556.09330783517,1095988.449875983,367788.8344964855,data/346982_728_0/parameters.yaml
2143322.3564623105,3.148406726137273e-12,2897016.8019681247,0.3333333333333333,853442.9121273234,2127004.52966705,1411300.1174669713,data/346982_728_1/parameters.yaml
1044617.3937452357,6.655377976478728e-12,924863.4870875916,0.3333333333333333,925057.7663162029,1040832.5982170899,339687.6282054578,data/346982_728_2/parameters.yaml
2250322.0464266865,6.64213548244427e-12,1027455.9436075522,0.3333333333333333,98907.28571561194,2068396.4780995692,1198523.4942415624,data/346982_728_3/parameters.yaml
668913.5228113449,7.216127785679661e-12,2247781.9343077913,0.3333333333333333,4573699.964159576,668731.8472549014,140489.5341189024,data/346982_729_0/parameters.yaml
981888.281735275,4.882273194511674e-12,732899.1692423252,0.3333333333333333,738049.0751887751,977487.0361269087,299355.2648470375,data/346982_729_1/parameters.yaml
1001411.3719416189,8.728484958263272e-12,5849937.50128181,0.3333333333333333,7860252.698810554,1001165.8728075316,314886.52125666727,data/346982_729_2/parameters.yaml
2463536.5198861733,8.992479343844187e-12,4043224.942788337,0.3333333333333333,1243368.0375940728,2447504.8901693365,1872090.1691193585,data/346982_729_3/parameters.yaml
2886598.6484889262,6.562510899856854e-12,747186.0803851434,0.3333333333333333,23414.75390779234,102845.5696469442,1289469.7931158962,data/346982_72_0/parameters.yaml
1775385.677491235,6.088943162062829e-12,3062497.7487816797,0.3333333333333333,1573623.8118365682,1769715.5777125545,982378.2172820657,data/346982_72_1/parameters.yaml
1053753.3341090493,8.388765787891321e-12,3647185.304702073,0.3333333333333333,4442399.537548399,1053296.3494127763,348518.92913899483,data/346982_72_2/parameters.yaml
903136.0726566706,7.493902413930239e-12,2903055.264204755,0.3333333333333333,4191729.9911947963,902782.989134311,256032.5161583474,data/346982_72_3/parameters.yaml
346665.7941442863,9.301011513375897e-12,2542940.105936953,0.3333333333333333,,,,data/346982_730_0/parameters.yaml
1409308.0076224175,3.36306707920431e-12,3265416.7943589413,0.3333333333333333,2437047.5630699378,1407506.101536805,622156.7889131072,data/346982_730_1/parameters.yaml
811827.045566647,6.016568906446308e-12,1371200.8386421592,0.3333333333333333,2098838.6335770898,811173.6612672472,206683.7855997126,data/346982_730_2/parameters.yaml
891867.4436340857,6.980223748827397e-12,6565247.568945063,0.3333333333333333,,,,data/346982_730_3/parameters.yaml
2561573.5484373975,9.198606032389562e-12,3045034.655438448,0.3333333333333333,745994.631265412,2528055.388680722,1972257.141450712,data/346982_731_0/parameters.yaml
668969.1957131285,4.492293950572619e-12,974037.7505488168,0.3333333333333333,1828275.959798002,668469.4458284102,140362.19249557558,data/346982_731_1/parameters.yaml
1218399.1676401326,6.414650048125386e-12,1660268.159510205,0.3333333333333333,1426404.824100367,1215536.740580197,463741.432976779,data/346982_731_2/parameters.yaml
88069.69823122477,9.736372544996386e-12,7289209.406619373,0.3333333333333333,,,,data/346982_731_3/parameters.yaml
155696.34225920972,6.990146101063094e-12,5018516.8228596235,0.3333333333333333,,,,data/346982_732_0/parameters.yaml
505815.4458406271,8.420425218424707e-12,3686666.899032254,0.3333333333333333,,,,data/346982_732_1/parameters.yaml
3368041.069972898,8.658670815426184e-12,5474881.2207417535,0.3333333333333333,857413.4890085632,3324443.9919091123,3408871.2451383444,data/346982_732_2/parameters.yaml
553954.8453728604,8.725010615974122e-12,498951.7208882023,0.3333333333333333,1227451.9170454561,553411.4283374706,96192.62403634838,data/346982_732_3/parameters.yaml
443392.93957627565,7.83079266256375e-12,551251.2649815107,0.3333333333333333,1740728.3805011464,443190.9160144066,61698.696579346055,data/346982_733_0/parameters.yaml
3464216.6576051535,9.931452233924262e-12,3488716.4019167083,0.3333333333333333,332750.8746109751,3336837.9810428973,3242393.771499864,data/346982_733_1/parameters.yaml
1636255.8287879378,7.981244928924339e-12,5966887.755145239,0.3333333333333333,4235499.402694032,1634997.408927941,839686.3203140225,data/346982_733_2/parameters.yaml
3014355.7831958705,8.541933213284915e-12,7108344.266422411,0.3333333333333333,1788481.294523334,2999443.253054065,2817124.318063748,data/346982_733_3/parameters.yaml
2524204.933560963,6.203697453914828e-12,3656913.390973539,0.3333333333333333,925057.3216752803,2501601.00323001,1947749.561500491,data/346982_734_0/parameters.yaml
986511.510109874,2.9641781413555443e-12,1350798.4785949253,0.3333333333333333,1450282.9053884654,984870.4661922167,304562.2054532223,data/346982_734_1/parameters.yaml
80892.06107236729,2.5256765886453643e-12,831393.2506138631,0.3333333333333333,,,,data/346982_734_2/parameters.yaml
2131170.914738891,3.048240669453069e-12,2744557.4840299413,0.3333333333333333,781822.9055842675,2113494.877963902,1391767.7645697452,data/346982_734_3/parameters.yaml
3025636.0929171573,6.621580067308283e-12,707237.9925601269,0.3333333333333333,21971.2276848825,94450.68241474502,1299786.2014237451,data/346982_735_0/parameters.yaml
2166361.532005599,7.94772114146097e-12,4532048.176823832,0.3333333333333333,1876018.3835115982,2159312.851834944,1462453.7476330898,data/346982_735_1/parameters.yaml
261918.10312879801,6.089577394208956e-12,6019988.790793725,0.3333333333333333,,,,data/346982_735_2/parameters.yaml
569383.6591811434,5.558829430132802e-12,1402098.2876198592,0.3333333333333333,3336269.877858434,569207.299954239,101783.06382682086,data/346982_735_3/parameters.yaml
2631065.735653283,7.892025881470787e-12,3594613.3096608412,0.3333333333333333,857410.5940065171,2602781.0012628557,2101114.156281879,data/346982_736_0/parameters.yaml
1837316.3818564161,9.719324232113562e-12,9284656.848135788,0.3333333333333333,6061803.666425531,1836278.4713158996,1059225.3397690554,data/346982_736_1/parameters.yaml
1543415.6836065764,4.258704893536318e-12,1643346.628292759,0.3333333333333333,849458.9525885329,1534151.1195556337,736069.55029428,data/346982_736_2/parameters.yaml
929661.07846319,8.449109200997722e-12,2323747.6717955265,0.3333333333333333,3193031.319343519,929144.999125613,271193.12475995003,data/346982_736_3/parameters.yaml
1905133.9172627332,7.132505916809514e-12,5173727.452666042,0.3333333333333333,2783207.570339839,1902043.0532788048,1135970.4160340102,data/346982_737_0/parameters.yaml
474311.00783630693,4.140840033411949e-12,2595468.802598896,0.3333333333333333,7673241.533617621,474227.4114327123,70650.9659122356,data/346982_737_1/parameters.yaml
618844.7350890043,4.815626999256184e-12,3985909.5664169774,0.3333333333333333,,,,data/346982_737_2/parameters.yaml
536418.0564160384,5.0435717095481335e-12,4264644.839329658,0.3333333333333333,,,,data/346982_737_3/parameters.yaml
3035615.0970020555,7.325393003351145e-12,1432511.6358560862,0.3333333333333333,70116.76356101574,326948.6048008729,1881342.3669072792,data/346982_738_0/parameters.yaml
1389923.9388172703,5.8005787963638425e-12,4701058.419468973,0.3333333333333333,3988809.7707142276,1388987.8321165498,606030.4729682625,data/346982_738_1/parameters.yaml
289594.10280917305,9.130245031248592e-12,9116169.986833675,0.3333333333333333,,,,data/346982_738_2/parameters.yaml
735821.8941880132,9.706545975378135e-12,4290252.158314419,0.3333333333333333,,,,data/346982_738_3/parameters.yaml
2668745.5067244377,8.339083342300767e-12,3124852.8017007364,0.3333333333333333,670396.1457347985,2628779.0813881787,2122040.837195162,data/346982_739_0/parameters.yaml
1097769.2922543585,9.527024638707803e-12,8073988.273861498,0.3333333333333333,,,,data/346982_739_1/parameters.yaml
664568.7575258045,7.91817250948929e-12,697948.5830492695,0.3333333333333333,1362738.514224452,663823.4861943516,138396.96237214896,data/346982_739_2/parameters.yaml
2776469.8834651206,9.291360793853907e-12,3093849.1972413477,0.3333333333333333,606731.1380402374,2726958.9140230366,2266825.1186384414,data/346982_739_3/parameters.yaml
2057916.799760669,6.365096541718113e-12,4342200.4304665495,0.3333333333333333,1903872.458116492,2051871.8099141638,1320871.711214099,data/346982_73_0/parameters.yaml
197828.65450065126,3.700860291975204e-12,3226676.2547352607,0.3333333333333333,,,,data/346982_73_1/parameters.yaml
1155486.848340638,7.2260381411825345e-12,6994149.020056036,0.3333333333333333,,,,data/346982_73_2/parameters.yaml
2261718.910244222,8.396471476952263e-12,1594966.0734799465,0.3333333333333333,352031.5835541591,2199603.869650592,1442412.6930093472,data/346982_73_3/parameters.yaml
606222.1665464081,9.550808559283195e-12,5068515.83426452,0.3333333333333333,,,,data/346982_740_0/parameters.yaml
1943380.527658684,5.402418176913939e-12,658444.0675576575,0.3333333333333333,31825.115863025854,1689891.548421687,836106.9265655499,data/346982_740_1/parameters.yaml
873226.8308857619,8.053457002086202e-12,5578194.442823211,0.3333333333333333,,,,data/346982_740_2/parameters.yaml
807154.4423064985,1.350727351595467e-12,1278967.063115102,0.3333333333333333,1756661.4215728352,806388.4392991178,204241.27896185976,data/346982_740_3/parameters.yaml
768078.3577909835,4.460856271020662e-12,1337692.8982662598,0.3333333333333333,2150566.5733559118,767526.9263945612,185045.22591616074,data/346982_741_0/parameters.yaml
2297920.483748495,9.216285585748993e-12,2751084.8091970515,0.3333333333333333,845468.8109367439,2274521.0242882217,1606894.289365259,data/346982_741_1/parameters.yaml
776914.919512763,1.9889525248746415e-12,606660.6968937858,0.3333333333333333,769890.013810343,774665.5827263027,188279.17686636208,data/346982_741_2/parameters.yaml
1617290.7846775015,5.478093995193292e-12,2320881.2672463045,0.3333333333333333,1283163.6415467453,1611239.1959139854,813933.2798143831,data/346982_741_3/parameters.yaml
2604046.399620453,8.186103186097933e-12,445402.51756489597,0.3333333333333333,26571.144598841725,112930.66912486982,929122.6224588196,data/346982_742_0/parameters.yaml
2881841.6730209105,9.368744365943323e-12,3020204.4791082367,0.3333333333333333,519189.2785418503,2818440.5229276437,2394955.2228317573,data/346982_742_1/parameters.yaml
2221507.5802191827,3.313495522201268e-12,1078501.2544643912,0.3333333333333333,55741.765570722986,2051756.1164279014,1175657.2086761952,data/346982_742_2/parameters.yaml
427747.58273718454,9.443405772607471e-12,8462557.03792332,0.3333333333333333,,,,data/346982_742_3/parameters.yaml
1021894.6717575927,4.9309098633825e-12,2189977.475320637,0.3333333333333333,2536518.4945917106,1021047.4188260961,327465.69271005393,data/346982_743_0/parameters.yaml
2245198.9251225246,4.711343737579034e-12,1313755.5297586608,0.3333333333333333,173761.20481187268,2146186.995112389,1309159.6559846525,data/346982_743_1/parameters.yaml
1097270.8052265623,2.774908568775806e-12,2101373.4969275156,0.3333333333333333,2086906.4172706057,1096013.6053551598,377272.81993827206,data/346982_743_2/parameters.yaml
1061924.984805684,7.431465465910686e-12,6559446.770148206,0.3333333333333333,,,,data/346982_743_3/parameters.yaml
1072129.7048394766,8.739239509910784e-12,7423600.752951641,0.3333333333333333,,,,data/346982_744_0/parameters.yaml
3295658.857088159,7.875855576876608e-12,1787889.7756138744,0.3333333333333333,95942.51740175465,452125.6406405441,2273842.355500957,data/346982_744_1/parameters.yaml
2618212.2226433703,6.9736435229266106e-12,4256827.761628123,0.3333333333333333,1100129.7056330717,2598168.312554582,2105852.353165829,data/346982_744_2/parameters.yaml
2622398.3148844806,9.568127573156397e-12,7800121.003379201,0.3333333333333333,2759332.1938258647,2615953.2755548535,2147687.0539196176,data/346982_744_3/parameters.yaml
437807.3936706679,7.739502980190512e-12,7726503.045349234,0.3333333333333333,,,,data/346982_745_0/parameters.yaml
3253461.743912439,9.002780454401585e-12,5296176.125672938,0.3333333333333333,913117.5715110365,3214722.645883772,3196070.4200657196,data/346982_745_1/parameters.yaml
587805.3751285039,8.977869977433124e-12,3238621.866351409,0.3333333333333333,7736901.5773697235,587695.2271202013,108502.26550665307,data/346982_745_2/parameters.yaml
253240.23529242465,7.098288199488641e-12,1968550.2337422941,0.3333333333333333,,,,data/346982_745_3/parameters.yaml
2123402.941526191,6.940180929059905e-12,6066841.165640814,0.3333333333333333,2822996.379722837,2119560.5997401522,1410505.4128794936,data/346982_746_0/parameters.yaml
813811.1620625712,8.062983376651335e-12,6561202.017771617,0.3333333333333333,,,,data/346982_746_1/parameters.yaml
245019.42564706193,6.2208674727902166e-12,4056388.9287844016,0.3333333333333333,,,,data/346982_746_2/parameters.yaml
873175.2147578355,6.1886194601591266e-12,6063180.654481751,0.3333333333333333,,,,data/346982_746_3/parameters.yaml
2259681.6892682062,5.283048684038202e-12,2271163.834041158,0.3333333333333333,551033.9577085914,2226232.188813415,1522202.3565240586,data/346982_747_0/parameters.yaml
1953349.4421619955,3.3577265265047664e-12,806060.6674567371,0.3333333333333333,59306.79859187009,1797793.4362295615,903371.8713952033,data/346982_747_1/parameters.yaml
796954.8534835394,3.767163249087962e-12,1774361.7152904999,0.3333333333333333,2775251.967805939,796524.1796900476,199299.68472708296,data/346982_747_2/parameters.yaml
2539787.884290398,8.5306196052411e-12,7821849.835550317,0.3333333333333333,2906551.797601078,2534237.0530703426,2015960.8072361737,data/346982_747_3/parameters.yaml
409315.5421673657,5.382018221924078e-12,3312309.649835433,0.3333333333333333,,,,data/346982_748_0/parameters.yaml
89310.14315046767,6.235545726278781e-12,75011.03381502698,0.3333333333333333,1211539.7740575392,89295.46829382886,2503.6454678845935,data/346982_748_1/parameters.yaml
2082270.566787338,5.454685542235908e-12,3432913.375548475,0.3333333333333333,1314993.7134733708,2072351.5244104252,1345075.0743342652,data/346982_748_2/parameters.yaml
640871.1477023527,4.105368960345879e-12,145646.42564590473,0.3333333333333333,212833.56266643558,632840.3216117732,123968.60758843429,data/346982_748_3/parameters.yaml
631315.571373451,9.198466310708995e-12,768777.9296622426,0.3333333333333333,1629324.8241319545,630807.6574029222,124985.56226934385,data/346982_749_0/parameters.yaml
2027263.2077071455,8.269375777267659e-12,5810773.325009504,0.3333333333333333,2938383.366734908,2023930.8322393622,1286213.0317197284,data/346982_749_1/parameters.yaml
1560560.965587708,8.838474081241397e-12,4608713.656060677,0.3333333333333333,3376060.7188415737,1559021.6459217672,763405.2762795495,data/346982_749_2/parameters.yaml
812442.3074806805,2.194575109833257e-12,1581113.0461039932,0.3333333333333333,2301767.070970028,811883.9201959341,207054.13016361566,data/346982_749_3/parameters.yaml
3340674.6647397247,9.324013014626666e-12,3962407.4739175225,0.3333333333333333,491347.1412383077,3259390.4804897774,3180334.7731138314,data/346982_74_0/parameters.yaml
1110283.0310491892,7.372612405114072e-12,7068675.303212838,0.3333333333333333,,,,data/346982_74_1/parameters.yaml
2026001.420934457,8.424949241709008e-12,4999418.213559551,0.3333333333333333,2433064.1633623615,2021687.4049366468,1283011.995825546,data/346982_74_2/parameters.yaml
1104360.5668491025,7.343750361164865e-12,1725208.4865185707,0.3333333333333333,1776547.7478103512,1102665.8290167863,381797.91694897664,data/346982_74_3/parameters.yaml
2623525.5602710377,8.00112819733805e-12,4917037.130569977,0.3333333333333333,1406505.4151079694,2608296.816791927,2128098.4944961215,data/346982_750_0/parameters.yaml
1021013.801587152,7.890793723560444e-12,5709350.661862532,0.3333333333333333,7466344.712796066,1020750.577415956,327324.74255024944,data/346982_750_1/parameters.yaml
1221676.0215148048,2.812846196880802e-12,325118.2765373847,0.3333333333333333,86011.68319652815,1157843.1991720756,374415.2420337661,data/346982_750_2/parameters.yaml
2365890.087946495,6.134360086384616e-12,5334578.3865641635,0.3333333333333333,1911829.8115059582,2357839.4948765216,1743508.3020331303,data/346982_750_3/parameters.yaml
2412918.039544612,9.941943963348945e-12,6353524.348968665,0.3333333333333333,2460915.3570434586,2406619.8894503517,1817524.6417158467,data/346982_751_0/parameters.yaml
2690743.367178752,8.00839061100681e-12,1862621.7731299417,0.3333333333333333,225420.19068421348,2574154.8642979665,1888014.063383491,data/346982_751_1/parameters.yaml
2693979.549506338,9.764742017251192e-12,6334167.903930198,0.3333333333333333,1971510.0777491708,2683305.0712943184,2256927.524111208,data/346982_751_2/parameters.yaml
1924244.893143687,5.5094522382745575e-12,2932372.675031416,0.3333333333333333,1243373.6573690248,1915175.9557462726,1148851.2923312979,data/346982_751_3/parameters.yaml
1380906.601119565,9.018470621522214e-12,7727488.0294666095,0.3333333333333333,7183845.941768945,1380430.853704645,598636.1099433461,data/346982_752_0/parameters.yaml
3282647.1739322767,9.911367894128225e-12,7183475.983030411,0.3333333333333333,1513935.2010787143,3260589.764928802,3321309.6110959533,data/346982_752_1/parameters.yaml
1929235.1082993287,7.297230295869057e-12,6229082.458088834,0.3333333333333333,3443702.3988746195,1926851.9541419072,1166012.2381782276,data/346982_752_2/parameters.yaml
1891611.2177696228,9.921954647603828e-12,232760.35406191798,0.3333333333333333,31241.27752733873,143569.28570188643,512267.2446603759,data/346982_752_3/parameters.yaml
925512.1201145044,9.080775951403848e-12,3277187.603010287,0.3333333333333333,4669194.664292773,925180.4168209751,268895.4458413191,data/346982_753_0/parameters.yaml
3425280.1433748826,8.512560966043551e-12,3540106.729214142,0.3333333333333333,328774.07268716046,3305318.9109162297,3192921.93684035,data/346982_753_1/parameters.yaml
3032614.123374651,8.887040942422721e-12,8454923.494091896,0.3333333333333333,2293801.463194248,3021530.5514211487,2862548.750224022,data/346982_753_2/parameters.yaml
3142414.411985348,9.108308927633349e-12,2358571.4365977594,0.3333333333333333,178272.1183518764,2968937.7675542473,2471351.3535820753,data/346982_753_3/parameters.yaml
1527917.110190075,7.846004041460785e-12,4579982.02804679,0.3333333333333333,3431765.459789748,1526489.3833163092,731892.4809601473,data/346982_754_0/parameters.yaml
1525644.658651866,5.662741782201771e-12,75932.46617988877,0.3333333333333333,1207.2094057063523,5023.050418675951,245594.82288365698,data/346982_754_1/parameters.yaml
2764685.485554655,8.507470533019687e-12,7279964.82274045,0.3333333333333333,2234118.6261422113,2755273.0365253636,2380807.840248727,data/346982_754_2/parameters.yaml
474241.1238459413,2.371646344876497e-12,1594597.2282817813,0.3333333333333333,4593596.561824567,474138.95534928417,70624.13348550168,data/346982_754_3/parameters.yaml
3002947.0580302468,7.573498239163788e-12,4731314.756098589,0.3333333333333333,913119.0061516427,2970422.1483425605,2735450.931846593,data/346982_755_0/parameters.yaml
1601809.064262195,9.89478720999703e-12,1565338.3683146846,0.3333333333333333,869345.2854180894,1590853.6489698389,790672.7641555897,data/346982_755_1/parameters.yaml
564626.2639795259,6.5781242921518835e-12,6052536.314661881,0.3333333333333333,,,,data/346982_755_2/parameters.yaml
2285839.6276555914,8.507362153546368e-12,1677411.5211350997,0.3333333333333333,371936.2110948025,2226305.0066271173,1482252.0293252852,data/346982_755_3/parameters.yaml
2103829.574536417,6.441697784556479e-12,748326.2962988886,0.3333333333333333,33871.85560508485,1799186.1719703123,966436.4278781147,data/346982_756_0/parameters.yaml
1642436.3061590672,5.142430091482711e-12,3223892.734537617,0.3333333333333333,1907853.164705163,1638807.505585336,843017.4183069767,data/346982_756_1/parameters.yaml
2624662.1730864053,6.157759830073417e-12,4190860.806170565,0.3333333333333333,1040446.5819036389,2603561.4248900604,2113166.0672186995,data/346982_756_2/parameters.yaml
1298386.9720411773,5.322005207899315e-12,4904498.896707504,0.3333333333333333,4589620.403833203,1297709.8301007617,529017.0873584921,data/346982_756_3/parameters.yaml
2379680.700743638,7.290959095383036e-12,3332105.394462747,0.3333333333333333,972800.7289155842,2359843.5601348532,1735367.5960678929,data/346982_757_0/parameters.yaml
2239729.8485573907,6.005836982868853e-12,4121994.5284182047,0.3333333333333333,1482107.5251650088,2229746.19142319,1557658.3717902843,data/346982_757_1/parameters.yaml
375771.03958925186,6.680748328104792e-12,448676.8297369295,0.3333333333333333,1685025.2604375551,375625.5570596421,44322.55011200213,data/346982_757_2/parameters.yaml
1490444.7690691364,9.487205295228092e-12,4822988.552815935,0.3333333333333333,3825674.0699383495,1489267.633541422,696668.01561421,data/346982_757_3/parameters.yaml
1076716.1947525751,9.507595315723153e-12,8010627.855295156,0.3333333333333333,,,,data/346982_758_0/parameters.yaml
3202531.289143453,9.912389460485084e-12,3159357.925714196,0.3333333333333333,383896.9695216976,3100965.91859012,2834143.801805961,data/346982_758_1/parameters.yaml
1051065.0448577723,6.558223185503632e-12,4111883.6591168744,0.3333333333333333,5023316.728662591,1050669.1247072816,346787.2108794109,data/346982_758_2/parameters.yaml
1252805.9497863231,7.908968679283165e-12,3655622.0644490714,0.3333333333333333,3523279.49459256,1251922.3881328257,492317.6048713679,data/346982_758_3/parameters.yaml
1418303.3990447542,7.972721055482483e-12,5313450.843293179,0.3333333333333333,4537894.023698403,1417462.5660443674,631145.5545277657,data/346982_759_0/parameters.yaml
3210537.169573363,8.217062167015799e-12,4732684.886714806,0.3333333333333333,753961.3041459111,3164669.296249736,3078639.200605869,data/346982_759_1/parameters.yaml
1090052.9474417171,8.403890931174925e-12,314323.9396862058,0.3333333333333333,181007.4571653568,1066279.9287796614,345031.1526103726,data/346982_759_2/parameters.yaml
1276440.334634702,1.6325580030131394e-12,1579257.349079085,0.3333333333333333,1044436.4095666815,1272214.8604003207,507632.53959491104,data/346982_759_3/parameters.yaml
2222635.303495014,7.835841049444996e-12,2401629.208664067,0.3333333333333333,722121.1521536093,2196488.1738536246,1493517.1820933586,data/346982_75_0/parameters.yaml
201388.78759579343,6.406190097820631e-12,2944428.4715010277,0.3333333333333333,,,,data/346982_75_1/parameters.yaml
2304341.769463569,8.009981515459778e-12,7855519.815569626,0.3333333333333333,3455638.468230312,2300802.4478759216,1662285.2829449242,data/346982_75_2/parameters.yaml
2552539.2009468717,6.88710088760115e-12,1177754.0634755956,0.3333333333333333,35794.50744384517,2233604.3319907123,1445727.4163893035,data/346982_75_3/parameters.yaml
709197.1092191106,9.268936431089319e-12,4297487.613326965,0.3333333333333333,,,,data/346982_760_0/parameters.yaml
1322472.1118336683,8.932495623467034e-12,3148293.949596452,0.3333333333333333,2771269.886168423,1321084.4167530967,548151.4992266302,data/346982_760_1/parameters.yaml
1200689.6953073835,7.740908684081733e-12,5628507.876528016,0.3333333333333333,6025993.168625107,1200260.014678426,452566.2978313589,data/346982_760_2/parameters.yaml
2569658.138544064,9.19841487268475e-12,8206751.761300285,0.3333333333333333,3053770.2418707693,2564292.3446752974,2064188.295747533,data/346982_760_3/parameters.yaml
2288642.021012324,7.665145896216846e-12,445933.8224445749,0.3333333333333333,28830.036371233782,127661.12597526476,819487.2285706932,data/346982_761_0/parameters.yaml
1802246.8777385026,8.65087524508916e-12,5161926.161707721,0.3333333333333333,3089581.0745189474,1799846.9884030824,1017324.9461534537,data/346982_761_1/parameters.yaml
1807163.6362165343,9.574031410379286e-12,3301836.2824543403,0.3333333333333333,1776545.4376092833,1801936.8499315262,1018721.8710786427,data/346982_761_2/parameters.yaml
2190342.6813581055,9.11661692870035e-12,1740939.22052266,0.3333333333333333,467443.1805885486,2146645.7058641776,1399104.8013461689,data/346982_761_3/parameters.yaml
109252.56388674883,5.7073539098920515e-12,87498.8891916191,0.3333333333333333,1155834.5464848445,109233.33841999434,3744.8993494361325,data/346982_762_0/parameters.yaml
372383.8040582369,5.878596893209043e-12,4212004.698426659,0.3333333333333333,,,,data/346982_762_1/parameters.yaml
2226114.300065045,7.353213870479177e-12,5746540.946880684,0.3333333333333333,2429085.7234086446,2220868.805453476,1548050.3299053267,data/346982_762_2/parameters.yaml
2257010.818584964,5.497577024179312e-12,1923343.2381594854,0.3333333333333333,423703.05857694073,2210652.13419016,1478673.2825989907,data/346982_762_3/parameters.yaml
963227.3004079899,5.019590059461787e-12,2936689.8150124904,0.3333333333333333,3837611.987113257,962784.5199208419,291191.14415082755,data/346982_763_0/parameters.yaml
1390645.5857250388,7.549459075827065e-12,5638595.3790050335,0.3333333333333333,4975570.580511264,1389926.4079054499,606875.842165081,data/346982_763_1/parameters.yaml
2869608.993426818,6.454202105839692e-12,3873408.83447366,0.3333333333333333,702236.5595806835,2830541.119469328,2467105.0966781355,data/346982_763_2/parameters.yaml
1771887.8072959802,7.849397432900986e-12,702009.1274432149,0.3333333333333333,130047.1973941051,1696529.5848497867,821114.187528132,data/346982_763_3/parameters.yaml
2097126.1223868656,7.443795345183835e-12,7302503.565551278,0.3333333333333333,3670498.4691670462,2094489.027058977,1377712.7537577543,data/346982_764_0/parameters.yaml
2080242.1327105407,6.063789175251042e-12,1098742.9048329336,0.3333333333333333,193498.75844919455,1993603.1631734709,1141488.8261424694,data/346982_764_1/parameters.yaml
1540410.8830455334,3.2734028288204825e-12,1422327.2420055286,0.3333333333333333,658469.6284471079,1528093.063109093,728088.4755634363,data/346982_764_2/parameters.yaml
1992525.9341002256,5.672806642545491e-12,2893685.7577533387,0.3333333333333333,1139919.9917564306,1981538.703335644,1228709.4577183549,data/346982_764_3/parameters.yaml
1269663.3505906158,8.675376966109966e-12,8589046.829943625,0.3333333333333333,,,,data/346982_765_0/parameters.yaml
2482983.5806329665,7.585750982195373e-12,1905445.668369113,0.3333333333333333,336137.5344983036,2408748.417918054,1718463.1596357813,data/346982_765_1/parameters.yaml
3556773.1877722023,9.545297735024717e-12,4304265.519332894,0.3333333333333333,447581.58667587285,3460481.334315516,3559832.396952939,data/346982_765_2/parameters.yaml
217537.31422011278,6.900647920481957e-12,5731744.411163283,0.3333333333333333,,,,data/346982_765_3/parameters.yaml
2408513.1285729846,3.912293369143929e-12,3303676.0602311343,0.3333333333333333,797736.7094438922,2386032.5924231764,1770346.0514700839,data/346982_766_0/parameters.yaml
2576104.8031425374,5.787218948294395e-12,3623359.8772512693,0.3333333333333333,845479.4008840324,2550420.3529610503,2020352.821368125,data/346982_766_1/parameters.yaml
438471.282769229,8.676679577686815e-12,8491239.069714949,0.3333333333333333,,,,data/346982_766_2/parameters.yaml
96917.80959417029,8.647170267086607e-12,6700987.930657908,0.3333333333333333,,,,data/346982_766_3/parameters.yaml
1891151.628615212,5.282917869635641e-12,3445330.3989319685,0.3333333333333333,1605455.6163448058,1884926.7025163602,1114362.4295795802,data/346982_767_0/parameters.yaml
2228261.914901348,9.636802114292074e-12,4026023.6238969145,0.3333333333333333,1549745.8805117179,2218388.761703837,1541894.1558261847,data/346982_767_1/parameters.yaml
350471.01437495515,3.869222698688996e-12,160842.49152247707,0.3333333333333333,630620.9869507934,350018.5230852824,38471.58042756114,data/346982_767_2/parameters.yaml
793562.472686907,6.7932236472240365e-12,264440.09473317873,0.3333333333333333,344134.25877918804,785967.2207040724,192227.13600313422,data/346982_767_3/parameters.yaml
1633776.6712810346,4.234823153775009e-12,314308.8540009924,0.3333333333333333,24421.105311669817,114147.78605245976,490695.002626082,data/346982_768_0/parameters.yaml
2171680.313800268,9.486179198534613e-12,5387220.737134037,0.3333333333333333,2393274.6339263786,2166496.7200264963,1473151.9869304327,data/346982_768_1/parameters.yaml
