#mammos csv v1
#SpontaneousMagnetization,ExchangeStiffnessConstant,UniaxialAnisotropyConstant,,,,,CoercivityHcExternal,Remanence,MaximumEnergyProduct,
#https://w3id.org/emmo/domain/magnetic_material#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic_material#EMMO_526ed2a5-a017-590e-8eb8-8a900f2b3b78,https://w3id.org/emmo/domain/magnetic_material#EMMO_49a882d1-9ce7-522b-91e7-3a460f25f5ac,,,,,https://w3id.org/emmo/domain/magnetic_material#EMMO_fe101d1d-f1f7-54f8-886b-fa6d6052ce98,https://w3id.org/emmo/domain/magnetic_material#EMMO_8fc78216-4859-53c2-b41e-e38062b04054,https://w3id.org/emmo/domain/magnetic_material#EMMO_e1028129-c23e-57ac-9174-2f34ddbf3926,
#A / m,J / m,J / m3,rad,rad,rad,rad,A / m,A / m,J / m3,
Ms,A,K1,k1_theta,k1_phi,h_theta,h_phi,Hc,Mr,BHmax,file_path
1251248.9291122174,3.144381248732885e-12,557293.9195706865,0.,0.,0.0178887823,1.57079632679,294436.64472000714,1225608.8742485335,455572.4265944705,data/291682_176/parameters.json
1613533.7330387572,7.179643536712579e-12,2468965.506436599,0.,0.,0.0178887823,1.57079632679,1480140.9707546283,1608303.235696487,811310.1355961617,data/291682_178/parameters.json
1609222.5654740797,7.266976754959169e-12,4285558.776858045,0.,0.,0.0178887823,1.57079632679,2976197.435818415,1607236.2144751337,811259.643900467,data/291682_18/parameters.json
1110796.9348459656,8.77609153609266e-12,6054593.120543522,0.,0.,0.0178887823,1.57079632679,7249507.657835714,1110483.8171419438,387398.493386935,data/291682_180/parameters.json
2232950.364484502,6.220866789385104e-12,4316390.506272536,0.,0.,0.0178887823,1.57079632679,1647253.6610011172,2223974.728922259,1550282.911547306,data/291682_181/parameters.json
1401467.1028984806,8.111559171334609e-12,8189842.13790747,0.,0.,0.0178887823,1.57079632679,7543944.302555715,1401000.0643469084,616602.0543259158,data/291682_182/parameters.json
2906994.51561345,5.837930001603058e-12,2070895.922750165,0.,0.,0.0178887823,1.57079632679,127323.95447351687,2751074.669614708,2155615.025872378,data/291682_183/parameters.json
1705876.8879776911,3.2721552891309847e-12,6639377.926687184,0.,0.,0.0178887823,1.57079632679,4432465.1651092265,1704593.5541701724,912693.1179115328,data/291682_186/parameters.json
1850135.7485609949,9.194239646721223e-12,1971271.667603959,0.,0.,0.0178887823,1.57079632679,875352.1870054255,1835366.1454931695,1050566.8295759785,data/291682_187/parameters.json
2676185.716349298,5.7888267755729605e-12,6666122.688040315,0.,0.,0.0178887823,1.57079632679,2084929.75450382,2666617.411088631,2229703.414956235,data/291682_188/parameters.json
2339197.1468631444,1.907879278825185e-12,3583858.0409025927,0.,0.,0.0178887823,1.57079632679,923098.6699329942,2322300.398283663,1683240.4499971506,data/291682_191/parameters.json
3398161.972780372,8.902107620918152e-12,3325007.8737962246,0.,0.,0.0178887823,1.57079632679,302394.3918746019,3268182.575090925,3106672.0969095137,data/291682_192/parameters.json
1930690.9075288891,2.9017092646652706e-12,6806481.982443128,0.,0.,0.0178887823,1.57079632679,3764014.4041232807,1928602.415156648,1168200.384949786,data/291682_193/parameters.json
2692348.345875641,8.658005352503752e-12,3117671.3593878187,0.,0.,0.0178887823,1.57079632679,660493.0138313667,2650511.812020554,2154219.7619646247,data/291682_194/parameters.json
1344796.4828856292,8.899336187682456e-12,3374478.5185395423,0.,0.,0.0178887823,1.57079632679,2976197.435818415,1343468.228603624,566897.808978911,data/291682_196/parameters.json
3965370.4717961545,7.486597673613588e-12,4111728.3749354654,0.,0.,0.0178887823,1.57079632679,127323.95447351687,3762834.243436966,4018607.150977749,data/291682_198/parameters.json
1337184.9968280492,5.910078758903786e-12,1903646.1233176724,0.,0.,0.0178887823,1.57079632679,1456267.729290844,1333700.2389584668,558186.2490895556,data/291682_199/parameters.json
770630.4478184815,2.5220332113425584e-12,2227954.697074729,0.,0.,0.0178887823,1.57079632679,3724225.668350308,770342.106750199,186421.2758220818,data/291682_2/parameters.json
3973857.9121429306,6.404046285178221e-12,3895254.549953116,0.,0.,0.0178887823,1.57079632679,55704.23008216397,3739253.065198016,3912856.2216501934,data/291682_20/parameters.json
1435319.4758566348,6.573795174818665e-12,5408401.017642223,0.,0.,0.0178887823,1.57079632679,4567746.866737335,1434460.9698745385,646375.090964954,data/291682_200/parameters.json
2153616.706409748,9.103764917392109e-12,7551842.244365538,0.,0.,0.0178887823,1.57079632679,3771972.151277875,2150848.549971881,1452837.88663657,data/291682_201/parameters.json
3500701.653617657,1.7723102901779493e-12,3485447.778723963,0.,0.,0.0178887823,1.57079632679,254647.90894703323,985716.3544162712,3050542.9586660266,data/291682_202/parameters.json
3622267.7136914,4.3462561496971415e-12,5093342.514841908,0.,0.,0.0178887823,1.57079632679,413802.8520389287,3540860.85597478,3754807.439475892,data/291682_203/parameters.json
2468643.349639173,1.403253596787674e-12,8083651.979644015,0.,0.,0.0178887823,1.57079632679,2968239.6886638203,2463938.3823674223,1905968.4059338432,data/291682_204/parameters.json
2177247.859690319,7.135926585129756e-13,3044166.612158605,0.,0.,0.0178887823,1.57079632679,740070.4853773144,2160564.356778455,1455679.2328706938,data/291682_205/parameters.json
2953967.642496313,5.1326261385066856e-12,1512081.444909413,0.,0.,0.0178887823,1.57079632679,95492.96585513778,409247.802128772,1950767.4717408344,data/291682_207/parameters.json
1300640.303688089,3.3826204985331586e-12,2378311.701444272,0.,0.,0.0178887823,1.57079632679,1925774.811411928,1298493.4040105403,529418.9053042493,data/291682_208/parameters.json
3580716.292201616,3.0933466175628284e-12,2854705.682793143,0.,0.,0.0178887823,1.57079632679,103450.71300973254,425061.93915742985,2927295.898085172,data/291682_209/parameters.json
1885888.6610097056,7.36579638262231e-12,1290909.2115166185,0.,0.,0.0178887823,1.57079632679,453591.5878119026,1848878.8136629665,1038994.3155419652,data/291682_21/parameters.json
1676189.2970030436,5.605420822447917e-12,5544086.508241796,0.,0.,0.0178887823,1.57079632679,3732183.415504902,1674620.5570408192,880830.3832766061,data/291682_210/parameters.json
3238307.333335315,7.41109144701547e-12,6983652.592688611,0.,0.,0.0178887823,1.57079632679,1456267.729290844,3216284.5799683044,3231133.529767597,data/291682_211/parameters.json
1253341.624695436,2.8899301403586696e-12,2949891.204112983,0.,0.,0.0178887823,1.57079632679,2626056.5610162527,1252067.862191181,492379.1120247986,data/291682_212/parameters.json
3284135.928860444,9.899830652570099e-12,3988646.553874072,0.,0.,0.0178887823,1.57079632679,557042.3008216346,3211677.079936078,3105819.3690744825,data/291682_214/parameters.json
509985.6652020137,2.3363226593900548e-12,648737.5091624509,0.,0.,0.0178887823,1.57079632679,1631338.1666919282,509671.575816859,81590.37363677139,data/291682_215/parameters.json
667793.5005768944,8.017940043260443e-12,2439522.096339268,0.,0.,0.0178887823,1.57079632679,5029296.201703821,667625.1177987807,140025.35469793846,data/291682_216/parameters.json
1702518.387588146,2.385652185474162e-12,66097.42007721806,0.,0.,0.0178887823,1.57079632679,15915.494309190131,50027.18192821925,277657.70377419575,data/291682_217/parameters.json
1258049.4363541482,1.5202394439487205e-12,4530584.942240867,0.,0.,0.0178887823,1.57079632679,4265352.47486274,1257371.1664382445,496631.2895191529,data/291682_218/parameters.json
1482932.606993177,3.4683097605892145e-12,2461696.4765869197,0.,0.,0.0178887823,1.57079632679,1615422.672382739,1479240.3846990324,686714.4445306673,data/291682_219/parameters.json
2069576.6376940068,9.60656438444372e-12,4082510.283227238,0.,0.,0.0178887823,1.57079632679,1862112.8341751716,2062829.0017156496,1334671.6182763765,data/291682_22/parameters.json
1144471.8993392764,5.537199013681637e-12,4013363.6540453713,0.,0.,0.0178887823,1.57079632679,4400634.176490848,1143922.4093402985,411067.95779729256,data/291682_220/parameters.json
1057130.185862047,8.050281364630025e-12,76780.7736107116,0.,0.,0.0178887823,1.57079632679,7957.747154595366,978990.2512071042,267641.8877909746,data/291682_223/parameters.json
1431259.6288779578,2.630390433314199e-13,4823877.449521618,0.,0.,0.0178887823,1.57079632679,3668521.4382681455,1430221.3693619126,642535.652934476,data/291682_224/parameters.json
1858405.9935871544,3.579646539459327e-12,5039143.750258617,0.,0.,0.0178887823,1.57079632679,2761338.262644361,1855472.8753321737,1081046.042938847,data/291682_225/parameters.json
3651945.52003088,1.372089598173253e-13,3355804.569061221,0.,0.,0.0178887823,1.57079632679,413802.8520389287,1620173.5806812104,2505922.0158993974,data/291682_226/parameters.json
3842707.0652017696,6.188017045351498e-12,4241389.341993928,0.,0.,0.0178887823,1.57079632679,151197.19593730118,3677144.08045296,3872075.604061466,data/291682_227/parameters.json
2550255.574043732,1.3387218606934788e-12,9304324.615190703,0.,0.,0.0178887823,1.57079632679,3397958.035011929,2546005.819234834,2035330.6482620768,data/291682_229/parameters.json
1731781.3740479082,6.256565519566395e-12,6228924.782866956,0.,0.,0.0178887823,1.57079632679,4106197.531770848,1730289.4635909407,940387.991711824,data/291682_23/parameters.json
1247248.6097227535,4.07273908091039e-12,6716922.561979281,0.,0.,0.0178887823,1.57079632679,6907324.530188147,1246845.4768341607,488382.8028950464,data/291682_230/parameters.json
2937673.067619857,9.956706802976363e-12,2935860.1631247094,0.,0.,0.0178887823,1.57079632679,485422.5764302816,2863644.261299883,2453807.638987276,data/291682_231/parameters.json
1993829.197426512,9.688791790444435e-12,8320518.376206606,0.,0.,0.0178887823,1.57079632679,4790563.787065984,1992139.3788963067,1246550.2656256198,data/291682_232/parameters.json
1846246.467061862,3.3467899629804604e-12,2988902.348528889,0.,0.,0.0178887823,1.57079632679,1360774.7634357067,1838921.476094682,1059980.7199214932,data/291682_233/parameters.json
3037409.1731067426,8.460771839894994e-12,5595660.472383113,0.,0.,0.0178887823,1.57079632679,1225493.0618075954,3012973.000508467,2830022.475885851,data/291682_234/parameters.json
3450818.893353509,5.401533030243651e-12,3806657.828488973,0.,0.,0.0178887823,1.57079632679,238732.4146378437,3334400.432669975,3244768.960928541,data/291682_235/parameters.json
375887.9577254358,8.093102151180957e-12,280166.5500396831,0.,0.,0.0178887823,1.57079632679,1066338.1187157,375651.6233959479,44325.6163377537,data/291682_236/parameters.json
2499434.744452029,1.6676223285548025e-12,9765187.427070417,0.,0.,0.0178887823,1.57079632679,3795845.3927416583,2495875.755258969,1956208.984136609,data/291682_238/parameters.json
1135066.52731983,1.225906189121619e-12,2436923.6095413417,0.,0.,0.0178887823,1.57079632679,2355493.1577600366,1133911.461699153,403829.2867671516,data/291682_239/parameters.json
1568680.8775464066,4.167249463981982e-12,4646111.572593235,0.,0.,0.0178887823,1.57079632679,3278591.82769301,1567097.4359097271,771324.904998167,data/291682_24/parameters.json
1340041.2488884705,2.494709829586106e-12,8114351.128048663,0.,0.,0.0178887823,1.57079632679,7687183.751338418,1339625.7019010768,563772.4566601524,data/291682_242/parameters.json
3914060.103671949,8.861777480359885e-12,2303350.841634482,0.,0.,0.0178887823,1.57079632679,111408.46016432732,479643.0756161795,3202749.380039979,data/291682_243/parameters.json
2051191.117116012,1.5008486586409782e-13,8010293.917274847,0.,0.,0.0178887823,1.57079632679,3867465.11713301,2049093.881240807,1318768.7124335428,data/291682_244/parameters.json
3875159.6550825727,9.866073489999426e-12,1917818.5086998208,0.,0.,0.0178887823,1.57079632679,71619.72439135349,481510.13676995673,2928599.4765736004,data/291682_245/parameters.json
2332545.3438214725,4.98078651546724e-12,9030253.195687402,0.,0.,0.0178887823,1.57079632679,4042535.554534092,2329589.4323301865,1704347.2867827606,data/291682_247/parameters.json
2097170.7223283537,7.010836862498252e-12,4244567.820372212,0.,0.,0.0178887823,1.57079632679,1854155.087020577,2090349.5674733908,1370518.6895642255,data/291682_248/parameters.json
3074717.0666314107,4.1555358947000084e-13,9007504.03231336,0.,0.,0.0178887823,1.57079632679,2037183.2715762523,3063821.0191498944,2943425.752221342,data/291682_249/parameters.json
908475.8045213585,9.100061683971643e-12,4156675.266333839,0.,0.,0.0178887823,1.57079632679,6183169.539120038,908227.771047064,259136.9847193186,data/291682_251/parameters.json
1859792.0255564451,1.1936210379279053e-12,2445467.986451216,0.,0.,0.0178887823,1.57079632679,851478.9455416412,1848254.0829199003,1067859.3742414743,data/291682_253/parameters.json
3510555.6306134034,7.416810508493134e-12,5899782.165130996,0.,0.,0.0178887823,1.57079632679,819647.9569232621,3463495.900514585,3694198.707063283,data/291682_257/parameters.json
3057230.5481950827,8.626501185780358e-12,5264351.2131772,0.,0.,0.0178887823,1.57079632679,1090211.3601794844,3028786.3550536274,2853246.0087739904,data/291682_258/parameters.json
1978647.9440892732,4.279676701435512e-12,1667047.7284320376,0.,0.,0.0178887823,1.57079632679,469507.0821210921,1946890.810983964,1160577.464023251,data/291682_259/parameters.json
2022326.959773412,4.331987321585796e-12,5091149.421481208,0.,0.,0.0178887823,1.57079632679,2435070.6293059825,2018105.5759333896,1278499.8097960248,data/291682_26/parameters.json
710231.7234366018,9.902793839433638e-12,1651690.5454518446,0.,0.,0.0178887823,1.57079632679,3159225.620374091,709940.0043545029,158331.21544604903,data/291682_260/parameters.json
3512517.612581049,5.933919489192865e-12,522898.1601525018,0.,0.,0.0178887823,1.57079632679,15915.494309190131,68253.19585424209,1340215.8405948873,data/291682_261/parameters.json
2973120.037698815,8.068172955994367e-12,8004276.25333861,0.,0.,0.0178887823,1.57079632679,2252042.4447503067,2961978.905311861,2750567.201403544,data/291682_262/parameters.json
1499441.3709845818,4.725245677211284e-12,4192480.06684001,0.,0.,0.0178887823,1.57079632679,3135352.378910307,1497905.561460042,704706.8159649904,data/291682_263/parameters.json
841117.8306789043,4.416266660541369e-12,697573.9211439168,0.,0.,0.0178887823,1.57079632679,915140.9227783992,838772.8225742958,220733.4948554273,data/291682_265/parameters.json
2877060.892514832,6.700308049819956e-12,7997083.44111939,0.,0.,0.0178887823,1.57079632679,2363450.904914631,2867462.941681563,2578751.1629765336,data/291682_266/parameters.json
3587638.89252012,4.6137577162561615e-12,4761857.423105963,0.,0.,0.0178887823,1.57079632679,350140.8748021705,3498387.962920824,3643213.197642352,data/291682_268/parameters.json
1903110.4837676117,1.4114020734955457e-12,3422971.8213996287,0.,0.,0.0178887823,1.57079632679,1432394.4878270596,1896379.0686623824,1127680.9474694056,data/291682_27/parameters.json
2075385.7365389124,9.839670765510608e-12,5965094.325126883,0.,0.,0.0178887823,1.57079632679,3008028.4244367937,2071889.413730924,1347857.937142637,data/291682_270/parameters.json
3653722.642990485,5.821823454543088e-12,2669953.475987464,0.,0.,0.0178887823,1.57079632679,127323.95447351687,569204.193712308,3066888.6005906123,data/291682_271/parameters.json
2375524.0602412443,5.486621390088489e-12,5554788.669340689,0.,0.,0.0178887823,1.57079632679,2045141.0187308472,2367913.679025011,1758721.6505924882,data/291682_273/parameters.json
2932773.404723228,2.3166677759659228e-12,7957143.852791742,0.,0.,0.0178887823,1.57079632679,2045141.0187308472,2921910.9210220454,2676705.439680546,data/291682_274/parameters.json
3700378.9409761634,5.842314272720887e-12,2706033.257770196,0.,0.,0.0178887823,1.57079632679,87535.21870054302,423662.9364196225,3133874.3276303965,data/291682_276/parameters.json
1126261.0192257878,7.601291008422777e-12,2578097.685487728,0.,0.,0.0178887823,1.57079632679,2785211.504108145,1125299.002114732,397731.1469838157,data/291682_277/parameters.json
3784425.881370028,7.453625365096697e-12,3239795.674301516,0.,0.,0.0178887823,1.57079632679,103450.71300973254,3534808.9263573107,3497374.162985141,data/291682_278/parameters.json
1162658.690700539,4.142041408873214e-12,3162455.539235716,0.,0.,0.0178887823,1.57079632679,3238803.0919200373,1161833.9922730394,424006.84775985504,data/291682_279/parameters.json
1291710.5021865233,3.830260542190357e-12,737441.0203772063,0.,0.,0.0178887823,1.57079632679,413802.8520389287,1274521.722431016,501427.6432775997,data/291682_28/parameters.json
3841565.004178447,9.046237729399552e-13,328785.10467243544,0.,0.,0.0178887823,1.57079632679,15915.494309190131,46950.32548800498,806984.5552489738,data/291682_280/parameters.json
2264207.4804328936,9.432217933145123e-12,2945633.041059884,0.,0.,0.0178887823,1.57079632679,978802.9000151576,2245189.5688256044,1570864.1197741488,data/291682_281/parameters.json
2102060.5025112354,3.764912869698109e-12,4999867.57427008,0.,0.,0.0178887823,1.57079632679,2180422.720358955,2096819.9387102632,1379805.1587855811,data/291682_283/parameters.json
2100026.0172296646,4.861943244954503e-12,8798446.506185926,0.,0.,0.0178887823,1.57079632679,4591620.108201118,2098071.6072660354,1382613.3508422326,data/291682_284/parameters.json
3199663.659716408,7.984891690923925e-13,1846852.9997420928,0.,0.,0.0178887823,1.57079632679,167112.69024649073,696270.8367326574,1975828.204928134,data/291682_285/parameters.json
1930591.589356226,7.011737313548191e-12,7889684.825905816,0.,0.,0.0178887823,1.57079632679,4647324.338283281,1928973.5581204128,1168754.429386851,data/291682_286/parameters.json
3722950.862023675,3.9099998929979444e-12,2567341.970347103,0.,0.,0.0178887823,1.57079632679,95492.96585513778,409918.6847101337,2962631.0038262173,data/291682_287/parameters.json
2229296.0584524134,2.4502230008650525e-12,270920.26465849124,0.,0.,0.0178887823,1.57079632679,15915.494309190131,98456.73223670092,633207.0508627279,data/291682_288/parameters.json
2357206.732654948,4.823441896024422e-12,9663325.59432086,0.,0.,0.0178887823,1.57079632679,4329014.4520994965,2354444.311558292,1740984.319556628,data/291682_289/parameters.json
2623458.907181686,6.415409307998244e-12,9797188.55369762,0.,0.,0.0178887823,1.57079632679,3724225.668350308,2619126.040840908,2153930.033501937,data/291682_29/parameters.json
2529381.3129935204,9.238436775204876e-12,562552.339425962,0.,0.,0.0178887823,1.57079632679,31830.98861837967,143534.21803779333,1127867.8114949055,data/291682_290/parameters.json
1322580.8492300776,4.145648393547568e-13,7482813.485985823,0.,0.,0.0178887823,1.57079632679,6931197.771651931,1322144.8009923657,549145.3401494389,data/291682_291/parameters.json
1857135.6984979748,4.278940452423453e-12,682876.1391212412,0.,0.,0.0178887823,1.57079632679,103450.71300973254,1736410.8885196492,853751.3108015086,data/291682_292/parameters.json
2935976.3230564934,7.663510011744712e-12,4295791.48151883,0.,0.,0.0178887823,1.57079632679,851478.9455416412,2900958.127099968,2602674.530405864,data/291682_293/parameters.json
1339618.7918859525,7.040420852809498e-12,6229602.942076378,0.,0.,0.0178887823,1.57079632679,5904648.388709228,1339068.5576335406,563291.7520327093,data/291682_294/parameters.json
3635124.54852963,5.907792008008184e-12,8511770.454698807,0.,0.,0.0178887823,1.57079632679,1424436.740672465,3608199.45711902,4062318.3413708494,data/291682_296/parameters.json
3048324.0225391905,3.845876222107679e-12,6634256.72924107,0.,0.,0.0178887823,1.57079632679,1432394.4878270596,3029865.0471852915,2870343.523155313,data/291682_297/parameters.json
845203.5369975896,2.998335029953652e-12,3465428.3813598827,0.,0.,0.0178887823,1.57079632679,5387394.823660579,844960.8906741355,224283.71491523457,data/291682_298/parameters.json
1486173.1261876237,8.147212685264509e-13,8262327.517189727,0.,0.,0.0178887823,1.57079632679,6700423.104168688,1485603.9955404282,693323.963809933,data/291682_299/parameters.json
1797907.2520769828,3.412845499776095e-12,8639766.608279755,0.,0.,0.0178887823,1.57079632679,5610211.743989227,1796839.4599067643,1014194.6676775718,data/291682_30/parameters.json
2333725.1211534496,3.9805629253167706e-13,8837730.244023185,0.,0.,0.0178887823,1.57079632679,3588943.966722199,2330596.821859692,1705765.4664823185,data/291682_300/parameters.json
107045.28983388586,3.5301738163908398e-12,235240.80819642817,0.,0.,0.0178887823,1.57079632679,3175141.11468328,107028.36936840224,3594.061864031682,data/291682_301/parameters.json
2445358.884031307,3.835191001815099e-12,1080743.1631615716,0.,0.,0.0178887823,1.57079632679,79577.47154594825,360885.6495467564,1370128.1858708984,data/291682_303/parameters.json
2522202.2522012764,9.775231942962387e-12,5822104.656851913,0.,0.,0.0178887823,1.57079632679,2053098.7658854416,2513148.0310636945,1980437.325150943,data/291682_304/parameters.json
2121795.11855538,8.190382654358509e-12,6375531.290604738,0.,0.,0.0178887823,1.57079632679,3127394.6317557124,2118324.3929642267,1408988.6289832278,data/291682_305/parameters.json
3623079.760036281,7.042354705127294e-12,1241290.080677059,0.,0.,0.0178887823,1.57079632679,63661.977236758736,246215.95142420527,2141101.126598783,data/291682_306/parameters.json
1238328.858251427,2.8606213015462083e-13,4659860.376989246,0.,0.,0.0178887823,1.57079632679,4329014.4520994965,1237709.9113468763,481233.65195661125,data/291682_307/parameters.json
3170829.830783304,4.223957845077089e-12,5284102.856595881,0.,0.,0.0178887823,1.57079632679,819647.9569232621,3135086.1244245823,3042241.412971764,data/291682_308/parameters.json
3781187.601947099,1.8419172414450197e-12,4735969.633892638,0.,0.,0.0178887823,1.57079632679,397887.3577297392,3646111.660627411,3771469.2122349674,data/291682_310/parameters.json
1361627.5364270674,6.24926034227651e-13,6490518.6820870815,0.,0.,0.0178887823,1.57079632679,5681831.468380579,1361062.3089669277,581927.4547293638,data/291682_311/parameters.json
2225371.7474457864,2.0381399017107864e-12,5883984.215437059,0.,0.,0.0178887823,1.57079632679,2355493.1577600366,2220224.229737176,1547185.4504223887,data/291682_312/parameters.json
1484911.0764811323,9.175373521678963e-12,8793698.779850777,0.,0.,0.0178887823,1.57079632679,7623521.774101661,1484392.0706253091,692198.257442699,data/291682_313/parameters.json
1435878.4048350388,2.561613032250329e-12,146811.00541609118,0.,0.,0.0178887823,1.57079632679,15915.494309190131,67917.87412905703,329655.96677450824,data/291682_315/parameters.json
1086269.2438679936,9.383636681021552e-12,540979.3135105993,0.,0.,0.0178887823,1.57079632679,525211.3122032555,1076125.577310371,360497.6059302797,data/291682_318/parameters.json
1171523.855723153,4.767932785458431e-12,5051661.41140826,0.,0.,0.0178887823,1.57079632679,5490845.536670309,1171074.098033451,430805.08542095,data/291682_319/parameters.json
564200.4164370216,1.7154540729746534e-12,1158467.129881286,0.,0.,0.0178887823,1.57079632679,2657887.5496346317,563982.9058577255,99919.34014351772,data/291682_32/parameters.json
1424286.3292939744,7.872495515391874e-12,8699848.911064683,0.,0.,0.0178887823,1.57079632679,7894085.177357878,1423824.9467628151,636864.7253269677,data/291682_320/parameters.json
2999020.175473547,2.269072764444229e-13,7742032.975063711,0.,0.,0.0178887823,1.57079632679,1623380.4195373335,2986081.045678027,2793809.2502689566,data/291682_321/parameters.json
798287.0257724634,9.418695132903705e-12,3700136.634800252,0.,0.,0.0178887823,1.57079632679,6366197.723675714,798093.3205461209,200094.61189822637,data/291682_322/parameters.json
2895218.850510175,7.485503215793444e-12,9786922.849173596,0.,0.,0.0178887823,1.57079632679,3135352.378910307,2888407.698711231,2618520.823335153,data/291682_323/parameters.json
1405464.7594329547,2.909507919969782e-12,7208211.53362712,0.,0.,0.0178887823,1.57079632679,6366197.723675714,1404913.9591924676,620039.7388140074,data/291682_324/parameters.json
2567247.6557932217,3.8886131353136366e-12,6671915.409996424,0.,0.,0.0178887823,1.57079632679,2196338.2146681445,2559327.207511827,2054740.0387306705,data/291682_326/parameters.json
1809996.982790867,6.717349818504065e-12,5081326.505707105,0.,0.,0.0178887823,1.57079632679,3000070.677282199,1807474.8919553745,1025932.6665225638,data/291682_329/parameters.json
1780536.1042445712,1.0538793101743645e-12,5238277.786949347,0.,0.,0.0178887823,1.57079632679,2960281.941509226,1778235.9707334335,993057.0753520344,data/291682_330/parameters.json
2281412.982858376,1.873586069813341e-12,34185.820916726814,0.,0.,0.0178887823,1.57079632679,15915.494309190131,40089.31987737008,329423.52625214536,data/291682_332/parameters.json
2571138.346300472,3.700700050396395e-12,3045184.055970194,0.,0.,0.0178887823,1.57079632679,557042.3008216346,2533512.9736353927,1969869.569067998,data/291682_333/parameters.json
1823217.5512291812,9.379042706109113e-13,1138043.9217183408,0.,0.,0.0178887823,1.57079632679,135281.70162811165,1767816.7169595226,914534.5932854924,data/291682_334/parameters.json
1780733.5559614515,2.9830237781563586e-12,1711153.0035210818,0.,0.,0.0178887823,1.57079632679,604788.7837492033,1762723.361314404,964921.6868775816,data/291682_336/parameters.json
2846680.9416462653,3.0291831015453626e-13,9014275.7390283,0.,0.,0.0178887823,1.57079632679,2435070.6293059825,2839143.652003156,2529427.8521329635,data/291682_337/parameters.json
1450100.6985911771,9.684191199322382e-12,861098.4515582529,0.,0.,0.0178887823,1.57079632679,517253.56504866073,1431135.2635552606,633012.8233569951,data/291682_338/parameters.json
2030367.9595959468,4.2770676302424475e-13,139383.98745456155,0.,0.,0.0178887823,1.57079632679,15915.494309190131,51668.826350892,384425.0370021201,data/291682_339/parameters.json
1929885.5307684,5.542667906627054e-12,1633086.7572495623,0.,0.,0.0178887823,1.57079632679,533169.0593578503,1901917.0705067867,1112690.4771161228,data/291682_34/parameters.json
1516934.955597502,4.9268170314395975e-12,527350.2831548617,0.,0.,0.0178887823,1.57079632679,183028.1845556803,1451001.4546071407,610924.9135713441,data/291682_340/parameters.json
3484243.0564998444,6.639484633814238e-12,6731502.497588034,0.,0.,0.0178887823,1.57079632679,1066338.1187157,3449610.4203390507,3695325.152490576,data/291682_341/parameters.json
1761241.6751429744,1.0883337123671418e-12,3543787.501148561,0.,0.,0.0178887823,1.57079632679,1750704.3740108472,1756855.8111289327,968644.150808507,data/291682_342/parameters.json
2603809.4325772724,1.842036710135612e-12,22613.97603172475,0.,0.,0.0178887823,1.57079632679,15915.494309190131,34229.45319045548,392840.4591503877,data/291682_343/parameters.json
3699945.213920839,3.6369595731017227e-12,3662886.156501423,0.,0.,0.0178887823,1.57079632679,71619.72439135349,204114.1351171519,3412462.2843557745,data/291682_344/parameters.json
1420193.9781294672,9.529234549060492e-12,6155097.759495093,0.,0.,0.0178887823,1.57079632679,5466972.295206524,1419510.5940708574,632985.1680391707,data/291682_345/parameters.json
2387174.408558498,4.567055569786265e-12,7612439.891978487,0.,0.,0.0178887823,1.57079632679,3087605.8959827395,2382750.62681786,1782495.171211711,data/291682_347/parameters.json
2541539.1911100494,7.198788675664014e-12,671078.175061364,0.,0.,0.0178887823,1.57079632679,31830.98861837967,129184.4687985652,1218691.0111065924,data/291682_349/parameters.json
3041462.720782712,1.5321551223505369e-12,2832708.9197517056,0.,0.,0.0178887823,1.57079632679,254647.90894703323,2914444.5308934744,2388204.182930001,data/291682_350/parameters.json
1713211.6819401907,6.1847626843702724e-12,7585795.652932085,0.,0.,0.0178887823,1.57079632679,5252113.12203247,1712153.7183434889,920851.0941930732,data/291682_351/parameters.json
3738445.652083424,8.281601360880175e-12,9860600.868510485,0.,0.,0.0178887823,1.57079632679,1806408.6040930091,3715556.208474205,4316265.793375363,data/291682_352/parameters.json
1341235.2426383814,8.99828582123628e-12,3398840.0028617047,0.,0.,0.0178887823,1.57079632679,3015986.171591388,1339937.708101026,563927.286983253,data/291682_353/parameters.json
2118151.954036505,9.045551597520044e-12,2475342.3669598484,0.,0.,0.0178887823,1.57079632679,883309.9341600202,2099158.557456413,1371891.5212883356,data/291682_354/parameters.json
3280379.224327825,8.020273408385112e-12,1388186.035111681,0.,0.,0.0178887823,1.57079632679,71619.72439135349,305213.22937773494,2133803.604718588,data/291682_355/parameters.json
850042.0259164089,4.2815027655761416e-12,460054.7014012706,0.,0.,0.0178887823,1.57079632679,549084.5536670398,845034.8687138101,223378.34614727096,data/291682_357/parameters.json
1614270.7519548398,6.30916068145455e-13,1797683.8777450442,0.,0.,0.0178887823,1.57079632679,676408.5081405563,1603667.6754685706,803482.114707551,data/291682_359/parameters.json
675679.4029018253,9.4357138844105e-12,514640.4843004787,0.,0.,0.0178887823,1.57079632679,1002676.141478942,674464.8494939973,142822.41998455714,data/291682_36/parameters.json
1535240.6094209678,3.9219363785602016e-12,4969013.0457924185,0.,0.,0.0178887823,1.57079632679,3676479.18542274,1533942.198440016,739079.3679517843,data/291682_360/parameters.json
