#mammos csv v1
#SpontaneousMagnetization,ExchangeStiffnessConstant,UniaxialAnisotropyConstant,,,,,CoercivityHcExternal,Remanence,MaximumEnergyProduct,,
#https://w3id.org/emmo/domain/magnetic_material#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic_material#EMMO_526ed2a5-a017-590e-8eb8-8a900f2b3b78,https://w3id.org/emmo/domain/magnetic_material#EMMO_49a882d1-9ce7-522b-91e7-3a460f25f5ac,,,,,https://w3id.org/emmo/domain/magnetic_material#EMMO_fe101d1d-f1f7-54f8-886b-fa6d6052ce98,https://w3id.org/emmo/domain/magnetic_material#EMMO_8fc78216-4859-53c2-b41e-e38062b04054,https://w3id.org/emmo/domain/magnetic_material#EMMO_e1028129-c23e-57ac-9174-2f34ddbf3926,,
#A / m,J / m,J / m3,rad,rad,rad,rad,A / m,A / m,J / m3,,
Ms,A,K1,k1_theta,k1_phi,h_theta,h_phi,Hc,Mr,BHmax,calculator,file_path
2094098.7597153569,7.086845045762818e-10,5556875.477024753,2.1234879959434663,2.6614442580616178,2.058297753408344,-2.4566997542396147,1921705.1051584063,1136766.4091092846,144606.7228804339,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1674
1671851.3767573365,6.781967259596159e-10,9491136.113075072,1.2233759640461117,-1.8532406113313094,2.6137223120430555,1.3924851465379846,4533179.735060007,1279131.3732065132,216766.58558968766,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1744
4331539.969521972,2.1727230451593558e-10,8979272.854492933,1.917125699141121,-3.1043645230445884,2.535482685256281,1.9970062483660627,1351072.5795457128,2065247.5415320818,341684.51875166135,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_126
1171813.5363465536,2.6140680092479247e-10,7723526.922526192,0.9910761351335293,2.7379415464015726,1.842363059087826,-2.5669042144875336,3029972.39430313,355223.9531290002,16493.70162545072,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_271
2404201.8166519618,1.0325293560551619e-10,1112907.4295658048,1.1969824755110783,2.997492845105973,1.9904548849199017,-2.056154115209785,102349.46994967213,342866.202752342,5114.18326267265,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1595
5860465.910393285,7.32088882764535e-10,3153440.2065504296,0.48934337891985924,-2.322728883469403,1.8376562248352621,-0.526372721840607,286457.87679559836,1912224.6180620084,106646.21143962425,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_249
3169908.0823931815,3.718170822617726e-10,449578.09880951216,1.0774856388265013,1.0934424860563796,1.786618364863699,-2.3729246101013888,114850.31351617945,2868525.7992846356,198578.64991990328,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1059
5116704.473055887,8.526231854496613e-10,5987707.639981126,2.538260616056198,-2.220062977472172,1.431249058297671,-1.29822341883181,398405.7622113843,1119183.538878956,62741.210521404646,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1317
6749124.812791072,3.1322735109697937e-10,461801.96864970104,1.7031007417423067,-1.9686379691690026,0.5521486230310072,2.884199791407376,45572.43155696695,358896.9036467421,1348.004758248934,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1728
5976100.0722522745,7.061095519834297e-10,3325702.537307458,1.1385187409016853,2.1423076200025335,2.7063782668657534,0.09381670048179418,275862.6700974608,3210023.2772171376,278280.2143020417,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_947
4827705.565676845,7.526732370955432e-10,3591191.0090885125,2.4125545028345647,0.07530018898308712,0.20613988478955558,-1.4587537099491659,553319.38861489,3492019.562253965,538246.4361933304,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_860
1994898.8596918834,4.956591206003064e-10,7231845.814648869,0.9941238995826671,3.0286960732803427,0.494563369245292,-1.324029481288559,1842181.031369071,677669.0472094128,53081.293038592026,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1098
1225918.291411008,2.0279858594195946e-10,1136419.586240931,2.6750488804147285,2.3699233744716603,1.892228044123265,-0.8341421915767508,208178.1832719692,174923.54550758412,2757.3904915847606,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1429
5125192.879890546,9.402466613585957e-10,8390859.045609456,1.2921159624703167,1.8974721818957279,0.3566844251559803,1.808108695444857,1233336.7680147223,3004642.513645296,623023.4922405899,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1261
7301169.082931123,1.9169755785942577e-10,349311.2426709277,2.662156761018411,2.367538591684286,1.6292429022287478,-0.1661183406378954,106378.71021372906,420925.91122635116,6970.600091993677,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1630
1471590.1910453308,1.817888932155016e-11,2673424.79400283,1.6098501161171335,-1.3518060800777159,2.428186793077869,2.4030857719607344,1250597.3842300002,742107.745693046,60688.3772039627,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_903
3330010.2838197486,6.486581518390792e-10,623295.9957996064,0.3679771040547785,-1.5807790587635222,0.6108616507230763,-0.129115223110282,145546.45436475595,2644291.1436823644,162323.04214082766,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1556
3617771.5201277663,9.028327995116464e-10,9974136.862420097,2.139217457106411,-1.2153151862205287,0.4991711086306361,-0.34065397694886324,912880.641721738,772073.7497076059,54290.50491953324,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_182
6516065.176870653,9.23094343096107e-10,929839.0063039974,1.9514084682349226,-1.3247921159657225,2.823344427038442,3.0681430269983756,208629.580549503,2535880.9007729283,157759.81386125172,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_705
1975993.7664466002,6.482233922453651e-10,2339071.9125226755,2.10301719078209,-0.7018177224852737,2.112781590319724,3.0533354085581963,603819.2237449783,676233.092422511,38850.455239252144,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_403
6978525.383157009,3.630795498896651e-10,446171.98262155266,1.4991431781668496,2.4488235125862934,2.315519314942519,0.30182938964205336,75372.36363841989,585424.987772944,10862.31145184933,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_92
2769794.851275239,3.3946238246919e-10,3469390.1568680117,0.278307407174918,-2.9934208712987287,3.010278930645127,-1.0338295445004537,1208020.5184165298,2670476.615436274,884249.2967082806,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_733
2195728.8614036487,3.3942334444112205e-10,2038756.3901459815,2.1781890174198386,-0.3183797699740036,0.9336653381651835,2.8487961303545015,1246536.8134377208,2190266.0141201154,665826.1512458964,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1327
3822176.317981178,1.010199027126177e-11,9774326.26901971,2.2640081367619036,-1.8088462640696097,1.0248556726758182,-2.882607823469227,176076.67777179478,177221.33465637852,2636.653176550696,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_958
3599538.608118757,6.202999678746243e-10,818576.7245739994,1.6526127763151006,-2.157252940027373,1.2244913940655784,1.9248777597329658,150098.63848560676,2191745.5920411455,87561.28113879212,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1146
2559375.1983990585,4.719045814189496e-10,8225165.3169125,1.364404285301905,-0.7953551803327429,1.1418236159593322,2.242374156628294,2569590.1648687217,2046696.2625739162,513311.95520737837,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1497
7652753.386895966,2.4712928409241616e-10,3655237.8802346354,2.746925330313225,-1.5709208605089051,2.760675083191803,2.9258134656707777,49546.44701466928,197994.604045353,1489.1977705137783,mumax3_MinDriver,mumax_mindrive_data/data/output_164794_168
2444307.086833943,2.925531147712685e-10,6677136.261200362,1.1199576948600263,-1.5393719923750082,2.6951711316260285,-0.060513910359169115,1445711.9224414586,871326.6487922748,79309.82938650667,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_813
4289009.74673751,7.345431040275192e-10,8349293.964748109,1.4915819069106098,1.2155948253163906,1.9232527705139777,-1.5296258871469555,1600648.9445070326,3809389.852181635,1544460.340097052,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_1278
327026.66829808924,2.329013372384468e-10,1455997.0810540302,1.020877604141941,-1.7981465174581457,0.8782679128762617,2.5942095845508932,895273.1578987386,41663.31376724428,231.04825140495714,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_533
1622700.6446966429,9.657892136929733e-10,7692727.618994197,0.9925857805175617,0.46749252051108386,0.7744323126038053,0.5425157476342231,4795813.85104339,1581519.9172061468,346452.3387217795,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1271
5511458.279500102,1.4128778509316625e-10,7441923.850751705,2.3793870846662797,2.917763075349415,1.9731752183803979,-1.576843838614137,43318.67744632408,114062.83073224581,653.0857308024603,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_923
381920.8721510088,5.812312007556075e-10,665868.112329121,0.31509921406441,-0.7984532864487072,2.7195748392868073,2.6187063655322915,1960592.2556334785,377940.00091698836,19899.818909180587,mumax3_MinDriver,mumax_mindrive_data/data/output_164794_235
1167130.830703343,6.737774560231304e-10,2954023.3059986234,1.5299679377656734,-2.173763534079968,1.5958575038996357,-1.716102956935816,2163554.5036060023,1044716.9662072543,146088.77815256183,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_947
6676756.722630495,5.98496806340669e-10,7742533.142707326,1.2286301561943527,1.7546183465977043,1.526455582956877,0.42042027309628566,423289.0196154838,1556951.6754167038,101480.24544168566,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1365
4695690.659200883,5.963179121766556e-10,2157517.0058472794,0.7173075043482329,0.6514424724290222,2.1771507288516,-1.621282027815482,310777.24366029724,3615233.292814633,475715.0757799304,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1668
1148750.114432152,4.4816994419414103e-10,5662760.074238128,2.880273879157081,1.3607269774177337,2.219948395105603,1.6221383491247996,3955655.1982722655,899192.3638610198,108594.89692168366,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1266
4468662.511022662,8.854265529092686e-10,9257124.756900514,1.7949792850926864,0.6422632738051526,1.6170774367823502,-0.8854172944801971,174969.95593994754,240378.596385194,4189.4923568359745,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_750
3230949.9310487215,7.650692686914857e-10,1463970.587072001,2.571416323958378,0.7587809757075417,2.597673397132945,-0.8881786270829927,344619.2836479057,2270739.7897493225,221478.69313311018,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_1998
5999072.921230783,8.3052597903346e-10,7369944.532969782,1.1049142304347317,-0.5326975549605629,1.9357341389613831,-1.0594229884694846,870800.1438458291,3327974.571780004,577325.9298099627,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1289
3187431.883779718,4.0823913627498533e-10,7014233.973852059,0.6901310210953925,-2.6459890726703774,1.0192541892018523,1.5235533348157944,431010.73177183996,396625.46055930015,13682.275114607086,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_941
2743349.1433860213,7.870602890152201e-10,6812233.411335415,1.9307707681652506,-0.7459324089614147,1.2549860516478626,-1.4064790447367437,1881580.1482815617,1626474.5072775763,277588.71549660753,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1264
6348364.0354185095,2.6312860899259365e-10,7787039.069255835,1.6804917038334435,0.604575610998749,1.3535724634430797,2.5572045293728265,539273.4183922663,2502606.6795342998,275923.54397494695,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_745
699112.5753554691,7.685437304796553e-10,2836740.2304994594,2.185142877938434,1.7165549509098377,0.9146329132636611,-2.2596237039574314,3257466.4067049623,549928.7397895295,41055.49683611386,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_621
1621311.7131885376,9.424484015347752e-10,8435294.33240135,0.7996671697333199,0.1545562198507833,0.5186192857322565,-0.4757056550306636,4437659.040370262,1446974.6435209578,284155.6091492408,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_407
3132189.3343462907,7.708505929496014e-10,5769328.213810815,1.3695180199302157,-0.20225925730730523,1.4875908617052171,-0.4713958898692454,1753403.5791056477,2994875.6153198825,1136745.3600458223,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_625
4633997.35887912,6.332648114724046e-10,8646432.61874162,1.743033473380284,-2.5401136212715403,2.1335795209397763,1.1509129342458175,1420101.7585194113,2851305.119413105,638978.2926719772,mumax3_MinDriver,mumax_mindrive_data/data/output_165320_39
7764534.997452168,1.0581856520880979e-10,4297206.103013838,0.6632310291635574,-0.679218705800788,1.1223782039289665,1.950894170309538,81080.82332653583,249559.25007567514,2826.807820749894,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_764
5953017.220084222,7.260155866886926e-10,6725052.4846482985,2.5507928533726725,1.6822107053810353,1.0448189678353592,-0.7472745530570587,852244.0486877175,4583766.487313754,1167700.0231838513,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1841
7180018.47398854,5.846895820453045e-10,7986905.618274856,0.7542775005053669,-1.9142876143279763,0.44958089996336176,-2.926120210689551,481042.7312599463,5751757.579309446,1531727.4064800255,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1428
708646.3095533667,4.4410176646965324e-10,257955.91116890393,1.7565480137167744,2.7362551659953214,1.6652587814002897,2.779945156458699,441070.0376581672,705155.0571804615,68255.17363575536,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_1
5822224.963510045,9.250071074013742e-10,688440.566413624,1.2947460490762908,-0.29647335502753425,2.7392085387931777,1.1914400978999815,14121.37947983807,546060.8350121353,1469.2353869665512,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_396
4627676.019594235,4.020805407013529e-10,3373368.5576406657,2.5148340262770406,-0.2249440219117764,2.5143470938232437,-0.28541629373786565,593222.9831873347,4553538.038412876,1785823.73626534,mumax3_MinDriver,mumax_mindrive_data/data/output_157882_896
2525246.3011135804,1.0174460900606673e-10,9538550.86021548,2.3906112807027546,-2.7721746353254675,2.7312758627775633,-0.6431629694338545,2668792.867595138,1327652.0640431189,202859.83586998627,mumax3_MinDriver,mumax_mindrive_data/data/output_165319_1603
6820816.510005069,7.453990728749199e-10,2683555.841866151,1.5094987525144974,1.6972992018899815,1.3613722707723128,1.5846567613492024,16172.5250843138,238603.8037852414,1424.2281979652987,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_729
1973202.4197556553,9.571481729781323e-10,9948866.241317477,2.1449220175808925,-0.6456420727576028,1.9155948100190563,-1.8738136565182022,3218437.1230073697,886120.0959870426,96689.91386240195,mumax3_MinDriver,mumax_mindrive_data/data/output_157907_24
