#mammos csv v1
#SpontaneousMagnetization,ExchangeStiffnessConstant,UniaxialAnisotropyConstant,,,,,CoercivityHcExternal,Remanence,MaximumEnergyProduct,,
#https://w3id.org/emmo/domain/magnetic_material#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic_material#EMMO_526ed2a5-a017-590e-8eb8-8a900f2b3b78,https://w3id.org/emmo/domain/magnetic_material#EMMO_49a882d1-9ce7-522b-91e7-3a460f25f5ac,,,,,https://w3id.org/emmo/domain/magnetic_material#EMMO_fe101d1d-f1f7-54f8-886b-fa6d6052ce98,https://w3id.org/emmo/domain/magnetic_material#EMMO_8fc78216-4859-53c2-b41e-e38062b04054,https://w3id.org/emmo/domain/magnetic_material#EMMO_e1028129-c23e-57ac-9174-2f34ddbf3926,,
#A / m,J / m,J / m3,rad,rad,rad,rad,A / m,A / m,J / m3,,
Ms,A,K1,k1_theta,k1_phi,h_theta,h_phi,Hc,Mr,BHmax,calculator,file_path
5897481.599444086,5.211790629469253e-10,6227351.990805878,1.5840810242013306,-2.5183303282621177,2.656271026568434,-1.4777467342649226,362660.7884302012,1402491.9657702793,79163.46333452109,mumax3_RelaxDriver,data/output_190244_2350
3597257.1663091374,2.0585518552537398e-10,9109363.429878153,0.9698778693876484,-1.9346338874809599,2.0678118780405326,1.9042026483689154,1853394.7063515922,2960569.887152388,977752.4925775669,mumax3_RelaxDriver,data/output_190244_1031
1825175.86144501,6.893368924533696e-10,864778.7315307809,1.1630428820178826,-1.5805772011484471,1.1515987395642033,-1.425618017315781,553166.092878097,1805621.5134799231,391251.68806029856,mumax3_RelaxDriver,data/output_190244_2040
1061975.3029012086,7.577725243767168e-10,2869644.270400902,2.7778895857242913,-2.1801440286041767,2.1895377757032968,1.5871641942210732,1259220.5059403721,326451.35627692955,12930.887825805816,mumax3_RelaxDriver,data/output_190244_1823
7844044.433513102,1.1018382725338164e-10,549755.5545868371,1.649619413619214,-1.2039868739559474,2.39884215483577,-1.2057121549635335,104449.81226945145,393065.212006701,6159.849424622378,mumax3_RelaxDriver,data/output_190244_1455
1808268.2423585043,6.020266528997226e-10,5792709.805404853,2.4138911109449306,-0.7700523250565743,1.447360460614508,3.024821243282715,2472424.622339949,1113821.377401289,149863.00204183027,mumax3_RelaxDriver,data/output_190244_2638
3569209.680027401,4.1787897241254807e-10,6541548.098520419,1.5536538997038698,0.599047455198417,1.9577880505211906,-2.1541391339998843,1466444.5924009283,3069407.0562748653,998240.4320650185,mumax3_RelaxDriver,data/output_190244_2805
3969545.8416872066,5.565495492957136e-11,7508843.708179297,2.8267205114299543,-1.9646586982752448,2.0761274278479256,2.498220049380431,1062581.2244399602,1550300.9110984635,187165.9878329879,mumax3_RelaxDriver,data/output_190244_1402
5763235.821290655,3.2366699744969924e-10,8655358.718770964,0.2622578159551597,0.4839764312843109,2.141090261955825,0.3423055866331942,694296.9691887051,1759438.068138538,171749.0035099403,mumax3_RelaxDriver,data/output_190244_497
5455945.920999309,2.1852517610157065e-10,1000052.6131788556,2.220703424483072,0.892557468306396,1.4317787526343018,2.453812435893579,90032.37014745649,524588.7129407874,4636.002421193604,mumax3_RelaxDriver,data/output_190244_1942
4689835.366117006,2.3325796373528925e-10,9186409.047817826,0.8743896841386664,-2.0275215859532763,1.7892154887360574,2.116562050385343,1312182.3009523484,2520655.1729366584,486858.1932560362,mumax3_RelaxDriver,data/output_190244_610
6964900.357637558,4.781938317347129e-10,8766779.753654754,2.8345275009602955,-1.5459407645948104,1.190717050908582,0.35996577899616805,782895.729031837,2998058.1222726093,394059.4673996199,mumax3_RelaxDriver,data/output_190244_1077
7427183.678411913,9.232249933154459e-10,5907279.973697647,0.21265396443120804,2.4251298283191307,2.6059332920227707,-1.233877426402143,325089.2662738639,6701869.764278845,1571754.4961023333,mumax3_RelaxDriver,data/output_190244_2219
4918718.043697462,3.501735470888154e-10,711544.9908876803,1.2901860441267965,-0.050172230572934226,1.796184304651152,1.4364985217173223,197212.8782033611,1019446.0814486794,30304.744777691492,mumax3_RelaxDriver,data/output_190244_2431
5740906.321465262,7.224590577035625e-10,6372902.641760294,0.7962161820884361,0.9638474912031938,1.7493344980905225,2.630963308712762,331995.4109010206,1103409.089285008,54426.61268765878,mumax3_RelaxDriver,data/output_190244_1241
5935790.509618923,4.342830721448309e-10,5438588.47056457,2.629268241826134,2.179437854550686,0.5706898893198952,1.3272170261308185,534724.1518506942,3309656.441745812,458323.21482706914,mumax3_RelaxDriver,data/output_190244_2488
4813755.210573406,2.8067108757470864e-10,1673865.0436278358,2.0565852227869867,0.4214716637172064,0.6627754218505171,1.458015688098324,175972.84844999886,669999.2340082742,17646.998757843878,mumax3_RelaxDriver,data/output_190244_963
5684240.093646744,1.661510055366936e-10,4022181.5121872397,0.17319745120430932,2.017131718571048,2.1438253415511,-1.358581134060921,161708.48603763408,925745.4634515521,32617.037722460886,mumax3_RelaxDriver,data/output_190244_1551
1890266.705378811,1.9689635044040772e-10,1222622.226340795,0.7745292831817809,-1.5918257867418044,1.1220789589958544,0.5906259180874655,52410.04847992618,97415.78866159853,592.2641894772088,mumax3_RelaxDriver,data/output_188487_138
1466594.555865291,9.674420234928186e-10,5114418.064127861,2.177814634405761,1.001755941964821,0.09932877992488992,-1.589597624820424,2725559.942498773,934397.5744908974,109855.55070857612,mumax3_RelaxDriver,data/output_188487_18
4347863.311080266,3.390817316441982e-11,9140713.495992871,2.7740449193876553,0.009819148540277597,2.19879609967626,-0.38068540883846863,777126.4947259808,3508609.6065790206,1181322.6737371085,mumax3_RelaxDriver,data/output_190244_414
3241324.1914499174,2.2526443141668e-10,1565314.4588225854,0.6567048668879825,-1.02303171259999,1.638631439774285,0.7847804324888062,144868.88984539532,599017.0975774223,13604.849143808318,mumax3_RelaxDriver,data/output_190244_2527
2720541.437866864,6.581812981954231e-10,2461144.5877745375,1.9801376874563714,-2.0859305875696115,1.099507847526546,-2.247005411303466,693138.6680413117,1703529.6876810822,208798.14667695542,mumax3_RelaxDriver,data/output_190244_928
4514883.085655617,2.7601753608988715e-10,4294514.089928522,1.375634118799718,0.18467515288897762,1.6254114866518408,1.9009639269558583,236176.29294065567,699434.9276894152,23259.191162794024,mumax3_RelaxDriver,data/output_190244_1178
6254100.401732387,2.5649685735023156e-10,9393794.370864326,2.0968477079469086,0.9602670178778149,3.009472164668894,-1.7838086673835272,823308.2866313792,2387293.879387815,301109.7010855596,mumax3_RelaxDriver,data/output_190244_716
5953017.767586524,5.672740134140164e-10,5903488.113805547,2.7319454636631137,2.8524124197235263,1.718762745369898,2.0554221231547114,562323.9161939254,2351534.84967247,227040.9145608868,mumax3_RelaxDriver,data/output_188487_163
3472438.427231864,4.531102011353348e-10,480527.63930033107,2.541257665487579,0.10250288978561847,1.5849296281244907,1.9054036213814045,19276.292982629067,302101.1175436575,1083.7278770737184,mumax3_RelaxDriver,data/output_188487_332
3495239.3052189574,1.9310597053095344e-10,5935506.236556041,0.8838993122544121,-2.456841663367214,1.1838779750601858,0.22524315838675696,973640.9664698184,1398531.69999197,153514.37546295248,mumax3_RelaxDriver,data/output_190244_2618
4148790.5697387257,1.2425782806684938e-10,5279234.644988308,0.7277205474256392,0.4514609239850901,1.6008536500357322,1.8531184424535034,36777.7134108894,95801.2013510665,467.4895269643931,mumax3_RelaxDriver,data/output_190244_1111
4352580.341009981,1.058580418849835e-10,3555893.353297507,0.7697634060092927,-0.45652324361354624,1.9700733236120325,0.33122877286050695,165781.34607938537,385044.4302269579,8144.042105629732,mumax3_RelaxDriver,data/output_190244_518
7594545.954514511,2.535690963922122e-10,7540546.924788694,1.273074622213778,-2.233737040607416,1.8977634481912875,1.2952911115791856,42364.98264887854,196532.6341991118,1303.6883277429868,mumax3_RelaxDriver,data/output_190244_1771
3270718.1080944543,4.026835212070883e-10,713708.7891340188,2.7198500436104043,-1.639343611538881,1.3235384546998399,-1.895244383899457,38341.969778345905,347016.3423092028,2376.9514700175223,mumax3_RelaxDriver,data/output_188487_150
5933403.4293633485,7.618369478958824e-10,2421080.389005232,1.14895606622724,-2.2235316870861848,1.5554438748905555,2.268041563741973,71728.06990937488,1115584.0632410343,16762.487436003514,mumax3_RelaxDriver,data/output_188487_19
2315142.570946761,2.3296158073128067e-11,9886314.954062508,1.3567940339736784,2.812487570847668,2.318429453774864,1.1642394065208215,1329201.5141943754,462409.2765365515,24478.697154225825,mumax3_RelaxDriver,data/output_190244_867
3986696.5713517563,5.034542099531822e-10,4501870.897011357,0.945298034445219,-0.8473034905233575,1.4345064492838022,-1.4451431058701925,879679.0548520227,2945852.26499831,618035.2928072904,mumax3_RelaxDriver,data/output_190244_1468
4182415.2418173295,2.1537488469164922e-11,2441847.7254774775,2.132882483778946,-1.4160425790426732,0.6209182839992985,-0.7460671025772947,69788.64503802877,172906.37589758108,1572.3557549770094,mumax3_RelaxDriver,data/output_190244_1403
6848088.785386762,7.565079872673426e-10,2685054.5572640994,2.4333434821359115,1.3040910178017109,0.8550372235299819,-1.6450336210075829,13399.944108171776,100602.1261488709,215.20116199625173,mumax3_RelaxDriver,data/output_190244_1764
2644350.359378765,3.4978340222358914e-10,1416339.6802048956,2.013894630012192,2.4698689572658656,1.3059213249720076,2.9430004793070474,414805.83845676866,1752676.7230214737,166208.40410030677,mumax3_RelaxDriver,data/output_190244_913
3634561.9760442427,7.850030036774436e-10,7538362.059086999,0.7646026707357647,2.464650652205358,1.3797956139290104,-0.7311179750163322,1482900.5880821138,1962957.4405471815,339981.7581271666,mumax3_RelaxDriver,data/output_188487_10
1961332.1568830144,7.097546506518366e-10,3782349.1778900754,2.0506811936713785,-0.6511885017101179,0.6842408295051454,0.5527130188925891,473391.3676031351,306853.4600646625,9267.028750809242,mumax3_RelaxDriver,data/output_190244_2637
5219008.607097907,3.535244736009907e-10,5036313.801346373,2.032309261846423,0.23762121515293952,1.5075869089693934,0.8847399800949456,521695.0754781494,3533361.6550135743,651253.9814816122,mumax3_RelaxDriver,data/output_190244_526
2693414.3102980233,4.067649322500788e-10,8989251.8936291,2.5028579013269194,2.781723021989402,2.025308020790549,-1.618440110914533,980144.4728532704,506421.7592776007,26954.925485348816,mumax3_RelaxDriver,data/output_190244_1605
5877050.0428050775,7.090350062763512e-10,7054659.366731551,0.21737507386132135,2.839947032595028,1.6227855251675969,-3.1126637615482595,273914.48591861286,834717.0361082541,32555.68081931589,mumax3_RelaxDriver,data/output_188487_164
3593126.412030176,2.815215002615228e-10,7825698.093866369,0.9644121598677289,-2.02528930334452,1.438358184875754,-2.159369491172872,1738427.2537647055,3160831.725249503,1136214.8262050613,mumax3_RelaxDriver,data/output_190244_2983
4985900.4757715,4.149584887495261e-10,7513561.161591615,2.2520364910264457,1.947557940775246,1.3975814956943358,-1.4935808087718834,1062265.4687938236,4149771.630660417,1384883.6634955108,mumax3_RelaxDriver,data/output_190244_1012
2341224.6473458037,1.3981717183432026e-10,8795184.814947877,1.4076064999993447,-1.5724629279056141,2.0096198433741184,-0.16455370519391657,452262.0213758767,177571.45266163227,3494.938518781391,mumax3_RelaxDriver,data/output_190244_1907
3346292.0564278373,6.599466828031387e-10,141343.06728272984,1.6933284190657556,-2.5742661090311874,1.4388108575587486,0.5677811559060534,77261.68232253277,3222385.764412898,143265.4470293186,mumax3_RelaxDriver,data/output_190244_2543
7322729.286788393,9.118031282484932e-10,8506858.166854007,0.7713904394953552,-2.8079243607699214,2.230777937045326,2.1470368863847216,496590.89861082303,2284696.8711293824,196871.60816858284,mumax3_RelaxDriver,data/output_190244_1238
7195345.739653892,9.642925954735194e-10,1307382.494923962,2.3287669955558705,-0.6903225821019615,1.915746156470037,-2.4691413683207766,215258.91731359955,2060395.895905896,100278.08340854228,mumax3_RelaxDriver,data/output_190244_2132
3437858.2586389747,8.791974731952574e-10,873583.5850626761,0.760149312282404,-1.3572342535168982,1.6616713385910704,-2.5189786416646878,80604.54576776075,708527.8747671384,10446.40636455181,mumax3_RelaxDriver,data/output_190244_2138
6458212.371561537,5.964528957689584e-10,4303165.065136405,2.3765911592544122,-0.678544167936246,1.4097024524830226,-1.2371021454763769,272570.3931565641,2900939.172349812,243615.44622096457,mumax3_RelaxDriver,data/output_190244_2584
1358911.3797842863,2.2293590452381703e-10,7852700.258441688,1.0855548784838582,2.556693744006136,1.9257871811546814,0.41870932270896105,4433936.305664343,825816.4340688386,89512.71811976336,mumax3_RelaxDriver,data/output_190244_2146
3413321.4694804233,8.731676306837221e-10,4771500.695549606,0.5940750202047287,1.849595213509701,1.2768978787306628,3.086304854159764,840012.5956343171,1415585.946659738,146711.82520717106,mumax3_RelaxDriver,data/output_190244_1724
2534005.872755602,9.904067647469862e-10,3996209.913909956,1.6477986655138217,-1.9182085972403269,1.9476268367520297,1.7252393696658093,1277903.5646143998,1988418.899291902,414368.82588163484,mumax3_RelaxDriver,data/output_188487_344
1218641.0261339087,6.042127229952164e-10,1946567.7152671234,2.2598956406617607,2.497367233507582,1.1684266010975386,1.205644344613068,136635.7146335343,65434.58626394373,452.4135086986872,mumax3_RelaxDriver,data/output_190244_1023
4957214.259191783,8.884738262023021e-10,1920787.0804694428,1.5853226535783758,-2.5705787350165057,0.7306306360589105,-0.5095295888619523,179768.76955300174,1722590.2727214426,62798.06166587455,mumax3_RelaxDriver,data/output_190244_1467
5816871.026740411,4.78617359183536e-10,8561570.219434397,0.9370632385144121,-1.100623850745817,1.610159529600218,1.8282452101990354,993980.6128569618,4657628.494044394,1504281.8590585361,mumax3_RelaxDriver,data/output_188487_81
2328469.8959262744,7.868532566630824e-10,7700348.971628574,1.672172646630201,0.7975909434364368,2.000980875542879,-1.5509594794316854,2507073.889393631,1378973.9216198497,220354.95773466726,mumax3_RelaxDriver,data/output_190244_2301
5380663.236835124,4.756357524953115e-10,1848700.6141798024,2.092150929392123,-1.5280157878090235,1.922304032473704,0.38213647185602917,242443.58790841352,1132420.8855152903,40294.76655689317,mumax3_RelaxDriver,data/output_190244_1443
3416947.6503129215,9.961532937229763e-10,7123046.751293586,2.453716904021782,-2.0271741917833555,2.017867229983747,-3.0365995339292855,1624973.1523299506,2179655.1286760136,450349.3230311083,mumax3_RelaxDriver,data/output_188487_1
1704530.803999115,2.8723387425873346e-11,847102.99132156,1.8523038805049212,1.8117192072466595,2.8167113841717812,1.290421695530754,317874.48340416944,882263.8263476208,49142.99214365841,mumax3_RelaxDriver,data/output_190244_2485
2557583.1741083157,6.294243549547033e-10,9936312.269004105,1.3402898415619016,2.634925057632992,1.454897918930323,-0.32821310718678876,3459754.2049803217,2365683.0397489527,745911.4827134184,mumax3_RelaxDriver,data/output_190244_1570
2327630.0596564193,5.121246629082086e-10,8343558.545175179,2.3533667751873093,1.696392047202456,1.8635862894119337,-1.748195711978393,2265824.294611483,1034274.2799745376,121828.19627853886,mumax3_RelaxDriver,data/output_190244_1770
4559187.016151407,7.539929461688516e-10,7043484.410776656,2.4958893060616028,1.4923157871931143,0.6871334899370867,1.9018360265034937,621227.9736414801,1227909.6239893776,95301.28930384503,mumax3_RelaxDriver,data/output_190244_1797
2796916.541474396,2.1752608671122687e-10,7707459.207817378,2.1926345750506355,0.8616605268243295,1.426374758097103,1.724642348607203,1718692.204718784,1226627.769023565,154387.2283214183,mumax3_RelaxDriver,data/output_190244_1690
7711673.428482972,8.392456273130819e-10,5207672.275581928,0.5965824487352401,1.0390980045209541,0.5496051833107043,-1.982644079210115,293848.2306088739,1259910.012809143,57684.91137099355,mumax3_RelaxDriver,data/output_190244_2858
5966561.413498938,7.97188174652838e-10,2644956.685052432,1.503447876701261,-1.368869531980621,1.188213921816725,-2.2725753335710634,221058.95727925614,3597760.4062106763,357247.9679984456,mumax3_RelaxDriver,data/output_188487_318
5741387.34397359,5.897784727553396e-10,8424819.389900416,0.5470485619565228,1.3040185566927969,1.9119827659961364,-1.0608435157963005,1117327.1354466828,3576291.8813802367,784671.6906577562,mumax3_RelaxDriver,data/output_190244_1967
6256069.12484027,8.806650681798275e-10,4267901.805363731,0.733503400023811,-0.1483632917046146,1.2781290599309283,-0.296841730927811,405536.9422594873,5206173.515929339,983602.7784001485,mumax3_RelaxDriver,data/output_190244_934
6524150.739515569,3.7152252792829723e-10,8354021.60626157,1.5055110327458856,-2.663453707583794,1.4377996922967777,-1.111650578816577,320571.64570484305,791160.0099582779,33660.96479718564,mumax3_RelaxDriver,data/output_190244_2706
2540379.183248205,9.020589221730374e-10,3201154.6265640776,1.606767880410209,0.5008090640984285,0.6984867903182173,-1.2223213412995348,246571.4822099254,314584.11403516994,7521.2710441223235,mumax3_RelaxDriver,data/output_190244_742
7404645.794262056,3.269017325416045e-10,2989934.8254153514,2.2930538828685583,2.2776466797186696,1.4559752816144325,1.4806125238962444,81246.22826753133,296369.65744547773,3562.617115815104,mumax3_RelaxDriver,data/output_190244_2145
2279238.08212635,1.6657215133603846e-10,9439126.412860883,2.857610021908977,2.8597241517358487,1.210198423539499,-2.866794240129959,760881.841473365,264954.2208051571,7982.66458568302,mumax3_RelaxDriver,data/output_188487_33
7462139.199968992,1.2745431718451095e-10,3925061.9612129945,1.2979590556133924,1.237368662819024,0.8325790581308163,-0.575298454800642,148144.41739279986,510002.2209718084,12278.16340477247,mumax3_RelaxDriver,data/output_188487_137
2353066.937713824,3.198112584777669e-10,938109.9659044811,0.6478228340905914,-1.68333701412448,1.3271203701024255,2.0580015183194185,169377.8495459066,667977.99102707,18050.202203241148,mumax3_RelaxDriver,data/output_190244_1798
7884957.649026286,6.754688281323601e-10,8465210.835486073,1.7592744661874051,0.502187252935974,0.8167135272664476,0.5112270705053642,525485.3509700875,4411338.329967884,763392.8940665936,mumax3_RelaxDriver,data/output_190244_2337
2456955.0527821397,6.844916537762522e-10,7471778.831769857,2.4640783585718715,-2.6138082962897506,0.526032782436189,1.9190791799962532,2420492.3478172855,1793191.1643884673,380978.3710309764,mumax3_RelaxDriver,data/output_190244_479
975088.8619767418,2.8558705212069607e-10,3636041.9433925096,1.835441943601973,-0.39714625323318437,1.6293927424839727,-0.8753711232818099,3144841.580240773,848999.5860205714,97883.33206235079,mumax3_RelaxDriver,data/output_190244_993
7876458.405907464,9.942155274680682e-10,1090151.0298649364,1.8243381853753842,1.3838921411786462,2.7925295861670154,2.739353456727086,348550.4934500623,1888033.4694552664,100514.9489875092,mumax3_RelaxDriver,data/output_188487_355
3878028.168654505,7.573079343421731e-10,3747296.528082914,1.6820756136119654,0.8735838813410699,1.7537282452052287,0.8913857189844577,1216154.3445671322,3853311.3145271195,1906481.9343966714,mumax3_RelaxDriver,data/output_190244_1909
3892723.8882589773,7.372308880645278e-10,7099566.7204424655,1.4181307755180137,-1.2748439206544855,1.1902191528893447,-1.4309048822702182,1770512.313296659,3737606.6070674825,1723312.0081143973,mumax3_RelaxDriver,data/output_190244_581
3705779.674501942,8.732519392103543e-11,2608158.7193388944,1.7063555088386917,3.02917012607411,1.0107644648463103,0.5515418758506606,309319.72085038427,2618600.379029267,360375.8009258757,mumax3_RelaxDriver,data/output_190244_2119
5639077.606304765,8.591964940557237e-10,8328735.345231468,0.8430654692734459,1.0113540301936808,2.68135436406843,-1.8725193323076779,1270787.1526133355,5129292.866000659,2279985.0016104225,mumax3_RelaxDriver,data/output_190244_1228
5608063.693851968,4.786219042865435e-10,6361333.38589181,1.7165982266372326,-1.3278481152942145,1.4348997269474406,-0.6895983814731474,838570.4906650287,4199865.73243205,1043135.0517163519,mumax3_RelaxDriver,data/output_190244_2645
5975402.870313383,3.4486775821019526e-10,4087152.6114251157,1.8779848043297749,1.81340207289522,1.525262755002306,-0.6810384650626611,97527.15881744088,4412746.989148057,319785.2597521864,mumax3_RelaxDriver,data/output_190244_2840
1678015.7388281557,2.2581173347129634e-10,8460664.492946018,0.9429752571160068,1.2270986560129455,2.2350143815176278,1.4091100916762827,2046719.2287040274,444063.5333588687,24353.840379174486,mumax3_RelaxDriver,data/output_188487_258
3580693.9324209085,2.2364617274604393e-10,9833080.845133796,1.1857397894090704,-2.0134371104458104,1.380235528097511,0.5920030499927558,2080844.073467569,2539032.989331848,681312.3500139317,mumax3_RelaxDriver,data/output_190244_1138
7696383.101054536,1.0180548585133145e-10,6995532.638958895,1.1575646993965278,-0.2865832775371838,2.870254685550668,-2.7477640033184656,175536.13578093334,662316.5043402744,18105.76117732455,mumax3_RelaxDriver,data/output_190244_2778
741926.007172402,2.4150278570810056e-10,3602372.24110329,2.186559363115001,-2.30279153609337,1.2738826820971954,1.3142798652700525,4061055.9295630846,640290.1001397467,56287.61512916907,mumax3_RelaxDriver,data/output_190244_1412
2448011.4104176746,7.068012483366941e-11,3325273.7190776593,2.3094813615099197,1.6365041808668725,2.159409657877129,-2.742265498650008,361044.7462841391,419522.9519374745,14065.904452004763,mumax3_RelaxDriver,data/output_188487_252
3928533.780049056,9.997772699619514e-10,6770321.645780436,1.4097315521780904,2.1229004508873093,2.371098206641644,-2.261038056385789,866806.3568874365,1325568.981007031,130098.30266757958,mumax3_RelaxDriver,data/output_190244_2725
1345736.3513251557,1.6837192447348998e-10,3804867.702028043,1.3721860342980567,3.0573216402404912,1.2681190439906156,0.7341650980905101,2125014.6739808246,781295.7745569228,74877.81870710921,mumax3_RelaxDriver,data/output_190244_2412
6018165.791391029,8.167465824742221e-11,4319150.936504944,1.108841304216572,2.0541129745003253,2.081044260385479,1.5395394959651532,68941.88836319055,216837.47387786952,2113.582131730972,mumax3_RelaxDriver,data/output_190244_2216
1737477.911208171,2.5357497376240945e-10,7821509.813625383,0.9939663151745103,-1.9720866999303222,2.1174477840579558,2.328965110250655,3349687.1376755885,989890.6444591554,122904.33848035063,mumax3_RelaxDriver,data/output_190244_465
3471502.884459613,5.360566161981335e-10,6459052.939848189,1.6848607516337193,-0.6192324449767368,1.0636083329133381,1.4421807618769351,1200923.4910474166,1604105.9946551349,215111.4812192151,mumax3_RelaxDriver,data/output_190244_954
5529645.384878031,1.4827653751883352e-10,5260401.330480213,2.6477446173492893,-2.8419833212848067,1.1124758088575581,-2.12931488916808,100730.96456086871,259320.84268947682,3453.2306505454585,mumax3_RelaxDriver,data/output_190244_1331
1943022.8715852767,1.421425324031507e-10,4608626.282490009,0.4578969407924779,1.2652225036247204,0.47440476683183286,-0.9635640401647907,1844222.3031776813,1309790.6392489672,198439.79194065955,mumax3_RelaxDriver,data/output_190244_689
7717874.59155811,8.31378446266481e-10,8876130.45420816,1.5263669295477877,1.9585501297629782,2.5050401567731324,2.470391453334379,778674.0627264944,3563969.192869891,500218.7082144191,mumax3_RelaxDriver,data/output_190244_460
6999028.262091152,9.83724014949094e-10,1847116.4965216413,1.5468232116861282,1.4603033916049364,2.737004598637583,0.1829877771030776,361727.1900623281,2176710.2891561245,128880.88227374038,mumax3_RelaxDriver,data/output_190244_2300
1242634.2780800636,4.1010594304238363e-10,5347529.922683945,0.9370161345027593,2.106988020922276,1.3948238338492245,-1.9033148126538835,2554035.577616792,507896.2428501373,32677.361924298522,mumax3_RelaxDriver,data/output_190244_2619
4659164.852121852,2.646623967953065e-10,6148676.122234886,1.5358313526760758,-0.27386814451862085,2.052472848438665,-0.9462843185999783,969332.6301409593,3090837.5965704247,641281.9383363092,mumax3_RelaxDriver,data/output_190244_2760
5435666.807380172,8.487879616544721e-10,3180044.254040062,1.7390223278374815,1.6215388460412397,2.055457446735092,0.13398917328698107,146047.527968971,785626.865760533,19014.545073226676,mumax3_RelaxDriver,data/output_190244_390
3389150.9600789403,4.216501103467189e-10,5224147.874441549,1.6700377428302733,-0.10305865445496927,2.00820001036145,0.0927405852113905,1374568.3693816008,3124688.104947472,1101655.899076597,mumax3_RelaxDriver,data/output_190244_1062
4698841.0531711085,7.185757773425523e-10,915087.1767064062,0.7766214873095417,0.5342451465436012,1.8318190628197348,-1.3859337714432323,108281.82605153102,2044436.355326793,60678.00760149589,mumax3_RelaxDriver,data/output_190244_2253
1537852.5619365533,3.42531340095753e-10,6580882.865755699,0.7175328942349826,-0.41503400426852527,0.28705204180129446,-1.1513514119385866,3557965.9064359996,1323257.3080163854,234527.72069904805,mumax3_RelaxDriver,data/output_190244_2537
7099137.210807002,1.5276507562799768e-10,3602033.2655888833,2.611159780198147,1.8474787527866492,0.9161807952226739,2.680483301197733,65823.34285046576,210882.28368244536,1977.9230426877957,mumax3_RelaxDriver,data/output_188487_128
5379169.291691802,7.433930474889217e-10,5971294.404414315,1.5963988125290598,-0.8076260530067845,0.7687278163506824,1.9083081217297175,836005.1520269051,3479541.222851847,644407.6983443325,mumax3_RelaxDriver,data/output_190244_1383
4981645.518251641,5.773253557840446e-10,2585941.925080285,0.5794372559391429,2.351697206181632,2.441862738775642,-2.2972409156708284,365739.55987907056,3272328.685399064,362819.30381261196,mumax3_RelaxDriver,data/output_188487_279
2254076.8720103693,1.8884326385481678e-11,7737146.926329562,2.6553727003667396,-1.7285404276066116,1.8641552474226346,0.23088791736019107,468729.59068046295,194281.560148251,4134.460933333215,mumax3_RelaxDriver,data/output_190244_2243
7583228.277660958,8.943665697836017e-10,9026766.357386103,2.081581142492074,1.5472837436775653,0.988168623877716,-2.89499697433422,745345.7629481284,3377068.9501366974,445693.76536076434,mumax3_RelaxDriver,data/output_190244_748
5042874.683800873,1.9188551307019024e-10,4595649.048031572,1.5551247479857018,0.20212789277183627,1.7475537020357121,-0.7165932485313647,536729.2844919225,2930850.1667176634,424400.9927544714,mumax3_RelaxDriver,data/output_190244_1419
1789106.9306019861,8.149356024467099e-11,5046042.341053583,1.4767215615924507,1.7951182481541348,2.113735965900098,1.2875320809549917,2161734.0334767224,1245155.3938373735,188348.7285623904,mumax3_RelaxDriver,data/output_188487_116
2777740.442489494,5.32129577073849e-10,9236624.502654353,1.4169862354004448,1.7247558057236851,1.8051827363902164,0.06491650588657032,634010.4221647914,334952.89383883413,11642.283334580705,mumax3_RelaxDriver,data/output_190244_783
5804659.589644748,9.826224536991079e-10,333036.04627022974,0.8504682752152936,-3.038836042572389,1.9446678191647377,-2.466935269758121,22415.924373654198,2498792.887414491,28452.768435766317,mumax3_RelaxDriver,data/output_190244_1588
4255651.798648105,2.900851515959061e-10,4158490.5554811326,1.6886337850989903,0.5082791910695205,2.2877012991476646,0.4670216866790396,689398.6590923917,3468273.0379461925,808096.9405190281,mumax3_RelaxDriver,data/output_190244_1145
3626126.550305127,8.465586724485069e-10,5509872.95707743,1.0494190541819424,1.1369392450880953,2.1828100766892735,-3.0212894430469968,1187855.9385439672,2381776.064911359,465002.1030312592,mumax3_RelaxDriver,data/output_190244_773
5328114.468937363,2.380528970622611e-11,5288005.2480718065,0.7986145280620713,-1.0674912030186485,2.5939685619138606,-1.842925286814455,56672.59488001293,139774.62485311372,1030.5309745220586,mumax3_RelaxDriver,data/output_190244_2043
5134600.976966827,9.040040520769873e-10,8292269.038259517,0.7098650669700397,2.232951063371102,1.371631483046134,-1.972579847198819,398304.8722805958,809559.2124090864,39419.06004160723,mumax3_RelaxDriver,data/output_190244_377
1745478.5941383492,7.568941493717431e-10,377546.5714139958,1.6426720265461776,-0.48017253133802157,1.5841554112352332,-0.6931042739342619,245438.39716469942,1701704.3295013886,200665.13374049705,mumax3_RelaxDriver,data/output_190244_2573
6937335.102004789,6.475516052008406e-10,2695604.265765481,1.8800513110028685,-0.15988369451364676,2.024763016113284,0.09838145044778324,49359.279187125,289095.22988116957,2372.758947997296,mumax3_RelaxDriver,data/output_190244_2524
7805439.945686912,8.746862621356225e-10,424651.7340186462,2.0607322115453544,1.4101047338172188,1.3650615843538831,-0.9943538043143032,234288.5532520572,1443506.7856809315,55200.92563191329,mumax3_RelaxDriver,data/output_190244_2863
